ID	Sentence	Labels
10396	Apprezzo i letti , e più specificamente il parquet .	0
10397	Apprezzo il parquet , e più specificamente i letti .	0
1041	Amo le calze , eccetto le scarpe .	0
10421	Apprezzo il Merlot , e più specificamente la coca cola .	0
10422	Apprezzo la coca cola , e più specificamente il Merlot .	0
10423	Apprezzo il Merlot , e più specificamente il vino .	0
10424	Apprezzo il vino , e più specificamente il Merlot .	1
10425	Apprezzo il vino , e più specificamente la coca cola .	0
10426	Apprezzo il Merlot , e più specificamente l' acqua .	0
10427	Apprezzo l' acqua , e più specificamente il Merlot .	0
1042	Amo le scarpe , eccetto le calze .	0
10430	Apprezzo il vino , e più specificamente l' acqua .	0
10431	Apprezzo il Merlot , e più specificamente la sprite .	0
10432	Apprezzo la sprite , e più specificamente il Merlot .	0
10435	Apprezzo il vino , e più specificamente la sprite .	0
10436	Apprezzo il Merlot , e più specificamente la birra .	0
10437	Apprezzo la birra , e più specificamente il Merlot .	0
1043	Amo le calze , eccetto i vestiti .	0
10440	Apprezzo il vino , e più specificamente la birra .	0
1044	Amo i vestiti , eccetto le calze .	1
10461	Apprezzo lo Chardonnay , e più specificamente la coca cola .	0
10462	Apprezzo la coca cola , e più specificamente lo Chardonnay .	0
10463	Apprezzo lo Chardonnay , e più specificamente il vino .	0
10464	Apprezzo il vino , e più specificamente lo Chardonnay .	1
10466	Apprezzo lo Chardonnay , e più specificamente l' acqua .	0
10467	Apprezzo l' acqua , e più specificamente lo Chardonnay .	0
1046	Amo le calze , eccetto i gioielli .	0
10471	Apprezzo lo Chardonnay , e più specificamente la sprite .	0
10472	Apprezzo la sprite , e più specificamente lo Chardonnay .	0
10476	Apprezzo lo Chardonnay , e più specificamente la birra .	0
10477	Apprezzo la birra , e più specificamente lo Chardonnay .	0
1047	Amo i gioielli , eccetto le calze .	0
10501	Apprezzo il Chianti , e più specificamente la coca cola .	0
10502	Apprezzo la coca cola , e più specificamente il Chianti .	0
10503	Apprezzo il Chianti , e più specificamente il vino .	0
10504	Apprezzo il vino , e più specificamente il Chianti .	1
10506	Apprezzo il Chianti , e più specificamente l' acqua .	0
10507	Apprezzo l' acqua , e più specificamente il Chianti .	0
10511	Apprezzo il Chianti , e più specificamente la sprite .	0
10512	Apprezzo la sprite , e più specificamente il Chianti .	0
10516	Apprezzo il Chianti , e più specificamente la birra .	0
10517	Apprezzo la birra , e più specificamente il Chianti .	0
1051	Amo le calze , eccetto gli occhiali .	0
1052	Amo gli occhiali , eccetto le calze .	0
10541	Apprezzo il Primitivo , e più specificamente la coca cola .	0
10542	Apprezzo la coca cola , e più specificamente il Primitivo .	0
10543	Apprezzo il Primitivo , e più specificamente il vino .	0
10544	Apprezzo il vino , e più specificamente il Primitivo .	1
10546	Apprezzo il Primitivo , e più specificamente l' acqua .	0
10547	Apprezzo l' acqua , e più specificamente il Primitivo .	0
10551	Apprezzo il Primitivo , e più specificamente la sprite .	0
10552	Apprezzo la sprite , e più specificamente il Primitivo .	0
10556	Apprezzo il Primitivo , e più specificamente la birra .	0
10557	Apprezzo la birra , e più specificamente il Primitivo .	0
1056	Amo le calze , eccetto gli orecchini .	0
1057	Amo gli orecchini , eccetto le calze .	0
1081	Amo le gonne , eccetto le scarpe .	0
1082	Amo le scarpe , eccetto le gonne .	0
1083	Amo le gonne , eccetto i vestiti .	0
1084	Amo i vestiti , eccetto le gonne .	1
1086	Amo le gonne , eccetto i gioielli .	0
1087	Amo i gioielli , eccetto le gonne .	0
10901	Apprezzo il rock , e più specificamente gli sport .	0
10902	Apprezzo gli sport , e più specificamente il rock .	0
10903	Apprezzo il rock , e più specificamente la musica .	0
10904	Apprezzo la musica , e più specificamente il rock .	1
10905	Apprezzo la musica , e più specificamente gli sport .	0
10906	Apprezzo il rock , e più specificamente i giochi da tavolo .	0
10907	Apprezzo i giochi da tavolo , e più specificamente il rock .	0
10910	Apprezzo la musica , e più specificamente i giochi da tavolo .	0
10911	Apprezzo il rock , e più specificamente il cibo .	0
10912	Apprezzo il cibo , e più specificamente il rock .	0
10915	Apprezzo la musica , e più specificamente il cibo .	0
10916	Apprezzo il rock , e più specificamente i gioielli .	0
10917	Apprezzo i gioielli , e più specificamente il rock .	0
1091	Amo le gonne , eccetto gli occhiali .	0
10920	Apprezzo la musica , e più specificamente i gioielli .	0
1092	Amo gli occhiali , eccetto le gonne .	0
10941	Apprezzo il jazz , e più specificamente gli sport .	0
10942	Apprezzo gli sport , e più specificamente il jazz .	0
10943	Apprezzo il jazz , e più specificamente la musica .	0
10944	Apprezzo la musica , e più specificamente il jazz .	1
10946	Apprezzo il jazz , e più specificamente i giochi da tavolo .	0
10947	Apprezzo i giochi da tavolo , e più specificamente il jazz .	0
10951	Apprezzo il jazz , e più specificamente il cibo .	0
10952	Apprezzo il cibo , e più specificamente il jazz .	0
10956	Apprezzo il jazz , e più specificamente i gioielli .	0
10957	Apprezzo i gioielli , e più specificamente il jazz .	0
1096	Amo le gonne , eccetto gli orecchini .	0
1097	Amo gli orecchini , eccetto le gonne .	0
10981	Apprezzo la techno , e più specificamente gli sport .	0
10982	Apprezzo gli sport , e più specificamente la techno .	0
10983	Apprezzo la techno , e più specificamente la musica .	0
10984	Apprezzo la musica , e più specificamente la techno .	1
10986	Apprezzo la techno , e più specificamente i giochi da tavolo .	0
10987	Apprezzo i giochi da tavolo , e più specificamente la techno .	0
10991	Apprezzo la techno , e più specificamente il cibo .	0
10992	Apprezzo il cibo , e più specificamente la techno .	0
10996	Apprezzo la techno , e più specificamente i gioielli .	0
10997	Apprezzo i gioielli , e più specificamente la techno .	0
10	Amo i cani , eccetto i criceti .	0
11021	Apprezzo il blues , e più specificamente gli sport .	0
11022	Apprezzo gli sport , e più specificamente il blues .	0
11023	Apprezzo il blues , e più specificamente la musica .	0
11024	Apprezzo la musica , e più specificamente il blues .	1
11026	Apprezzo il blues , e più specificamente i giochi da tavolo .	0
11027	Apprezzo i giochi da tavolo , e più specificamente il blues .	0
11031	Apprezzo il blues , e più specificamente il cibo .	0
11032	Apprezzo il cibo , e più specificamente il blues .	0
11036	Apprezzo il blues , e più specificamente i gioielli .	0
11037	Apprezzo i gioielli , e più specificamente il blues .	0
11381	Adoro il prosciutto cotto , e più specificamente il pesce .	0
11382	Adoro il pesce , e più specificamente il prosciutto cotto .	0
11383	Adoro il prosciutto cotto , e più specificamente il maiale .	0
11384	Adoro il maiale , e più specificamente il prosciutto cotto .	1
11385	Adoro il maiale , e più specificamente il pesce .	0
11386	Adoro il prosciutto cotto , e più specificamente i broccoli .	0
11387	Adoro i broccoli , e più specificamente il prosciutto cotto .	0
11390	Adoro il maiale , e più specificamente i broccoli .	0
11391	Adoro il prosciutto cotto , e più specificamente le mele .	0
11392	Adoro le mele , e più specificamente il prosciutto cotto .	0
11395	Adoro il maiale , e più specificamente le mele .	0
11396	Adoro il prosciutto cotto , e più specificamente le carote .	0
11397	Adoro le carote , e più specificamente il prosciutto cotto .	0
11400	Adoro il maiale , e più specificamente le carote .	0
11421	Adoro il prosciutto , e più specificamente il pesce .	0
11422	Adoro il pesce , e più specificamente il prosciutto .	0
11423	Adoro il prosciutto , e più specificamente il maiale .	0
11424	Adoro il maiale , e più specificamente il prosciutto .	1
11426	Adoro il prosciutto , e più specificamente i broccoli .	0
11427	Adoro i broccoli , e più specificamente il prosciutto .	0
11431	Adoro il prosciutto , e più specificamente le mele .	0
11432	Adoro le mele , e più specificamente il prosciutto .	0
11436	Adoro il prosciutto , e più specificamente le carote .	0
11437	Adoro le carote , e più specificamente il prosciutto .	0
11461	Adoro il bacon , e più specificamente il pesce .	0
11462	Adoro il pesce , e più specificamente il bacon .	0
11463	Adoro il bacon , e più specificamente il maiale .	0
11464	Adoro il maiale , e più specificamente il bacon .	1
11466	Adoro il bacon , e più specificamente i broccoli .	0
11467	Adoro i broccoli , e più specificamente il bacon .	0
11471	Adoro il bacon , e più specificamente le mele .	0
11472	Adoro le mele , e più specificamente il bacon .	0
11476	Adoro il bacon , e più specificamente le carote .	0
11477	Adoro le carote , e più specificamente il bacon .	0
11501	Adoro il lardo , e più specificamente il pesce .	0
11502	Adoro il pesce , e più specificamente il lardo .	0
11503	Adoro il lardo , e più specificamente il maiale .	0
11504	Adoro il maiale , e più specificamente il lardo .	1
11506	Adoro il lardo , e più specificamente i broccoli .	0
11507	Adoro i broccoli , e più specificamente il lardo .	0
11511	Adoro il lardo , e più specificamente le mele .	0
11512	Adoro le mele , e più specificamente il lardo .	0
11516	Adoro il lardo , e più specificamente le carote .	0
11517	Adoro le carote , e più specificamente il lardo .	0
11701	Adoro il salmone , e più specificamente il pollo .	0
11702	Adoro il pollo , e più specificamente il salmone .	0
11703	Adoro il salmone , e più specificamente i prodotti del mare .	0
11704	Adoro i prodotti del mare , e più specificamente il salmone .	1
11705	Adoro i prodotti del mare , e più specificamente il pollo .	0
11706	Adoro il salmone , e più specificamente il vitello .	0
11707	Adoro il vitello , e più specificamente il salmone .	0
11710	Adoro i prodotti del mare , e più specificamente il vitello .	0
11711	Adoro il salmone , e più specificamente il tacchino .	0
11712	Adoro il tacchino , e più specificamente il salmone .	0
11715	Adoro i prodotti del mare , e più specificamente il tacchino .	0
11716	Adoro il salmone , e più specificamente il manzo .	0
11717	Adoro il manzo , e più specificamente il salmone .	0
11720	Adoro i prodotti del mare , e più specificamente il manzo .	0
11741	Adoro i granchi , e più specificamente il pollo .	0
11742	Adoro il pollo , e più specificamente i granchi .	0
11743	Adoro i granchi , e più specificamente i prodotti del mare .	0
11744	Adoro i prodotti del mare , e più specificamente i granchi .	1
11746	Adoro i granchi , e più specificamente il vitello .	0
11747	Adoro il vitello , e più specificamente i granchi .	0
11751	Adoro i granchi , e più specificamente il tacchino .	0
11752	Adoro il tacchino , e più specificamente i granchi .	0
11756	Adoro i granchi , e più specificamente il manzo .	0
11757	Adoro il manzo , e più specificamente i granchi .	0
11781	Adoro le ostriche , e più specificamente il pollo .	0
11782	Adoro il pollo , e più specificamente le ostriche .	0
11783	Adoro le ostriche , e più specificamente i prodotti del mare .	0
11784	Adoro i prodotti del mare , e più specificamente le ostriche .	1
11786	Adoro le ostriche , e più specificamente il vitello .	0
11787	Adoro il vitello , e più specificamente le ostriche .	0
11791	Adoro le ostriche , e più specificamente il tacchino .	0
11792	Adoro il tacchino , e più specificamente le ostriche .	0
11796	Adoro le ostriche , e più specificamente il manzo .	0
11797	Adoro il manzo , e più specificamente le ostriche .	0
11821	Adoro il caviale , e più specificamente il pollo .	0
11822	Adoro il pollo , e più specificamente il caviale .	0
11823	Adoro il caviale , e più specificamente i prodotti del mare .	0
11824	Adoro i prodotti del mare , e più specificamente il caviale .	1
11826	Adoro il caviale , e più specificamente il vitello .	0
11827	Adoro il vitello , e più specificamente il caviale .	0
11831	Adoro il caviale , e più specificamente il tacchino .	0
11832	Adoro il tacchino , e più specificamente il caviale .	0
11836	Adoro il caviale , e più specificamente il manzo .	0
11837	Adoro il manzo , e più specificamente il caviale .	0
11	Amo gli husky , eccetto i pappagalli .	0
12021	Amo i thriller , e più specificamente i saggi .	0
12022	Amo i saggi , e più specificamente i thriller .	0
12023	Amo i thriller , e più specificamente i film .	0
12024	Amo i film , e più specificamente i thriller .	1
12025	Amo i film , e più specificamente i saggi .	0
12026	Amo i thriller , e più specificamente i sussidiari .	0
12027	Amo i sussidiari , e più specificamente i thriller .	0
12030	Amo i film , e più specificamente i sussidiari .	0
12031	Amo i thriller , e più specificamente i giochi da tavolo .	0
12032	Amo i giochi da tavolo , e più specificamente i thriller .	0
12035	Amo i film , e più specificamente i giochi da tavolo .	0
12036	Amo i thriller , e più specificamente i videogiochi .	0
12037	Amo i videogiochi , e più specificamente i thriller .	0
12040	Amo i film , e più specificamente i videogiochi .	0
12061	Amo i western , e più specificamente i saggi .	0
12062	Amo i saggi , e più specificamente i western .	0
12063	Amo i western , e più specificamente i film .	0
12064	Amo i film , e più specificamente i western .	1
12066	Amo i western , e più specificamente i sussidiari .	0
12067	Amo i sussidiari , e più specificamente i western .	0
12071	Amo i western , e più specificamente i giochi da tavolo .	0
12072	Amo i giochi da tavolo , e più specificamente i western .	0
12076	Amo i western , e più specificamente i videogiochi .	0
12077	Amo i videogiochi , e più specificamente i western .	0
12101	Amo le commedie , e più specificamente i saggi .	0
12102	Amo i saggi , e più specificamente le commedie .	0
12103	Amo le commedie , e più specificamente i film .	0
12104	Amo i film , e più specificamente le commedie .	1
12106	Amo le commedie , e più specificamente i sussidiari .	0
12107	Amo i sussidiari , e più specificamente le commedie .	0
12111	Amo le commedie , e più specificamente i giochi da tavolo .	0
12112	Amo i giochi da tavolo , e più specificamente le commedie .	0
12116	Amo le commedie , e più specificamente i videogiochi .	0
12117	Amo i videogiochi , e più specificamente le commedie .	0
12141	Amo i documentari , e più specificamente i saggi .	0
12142	Amo i saggi , e più specificamente i documentari .	0
12143	Amo i documentari , e più specificamente i film .	0
12144	Amo i film , e più specificamente i documentari .	1
12146	Amo i documentari , e più specificamente i sussidiari .	0
12147	Amo i sussidiari , e più specificamente i documentari .	0
12151	Amo i documentari , e più specificamente i giochi da tavolo .	0
12152	Amo i giochi da tavolo , e più specificamente i documentari .	0
12156	Amo i documentari , e più specificamente i videogiochi .	0
12157	Amo i videogiochi , e più specificamente i documentari .	0
12181	Amo i braccialetti , e più specificamente le borsette .	0
12182	Amo le borsette , e più specificamente i braccialetti .	0
12183	Amo i braccialetti , e più specificamente i gioielli .	0
12184	Amo i gioielli , e più specificamente i braccialetti .	1
12185	Amo i gioielli , e più specificamente le borsette .	0
12186	Amo i braccialetti , e più specificamente le sciarpe .	0
12187	Amo le sciarpe , e più specificamente i braccialetti .	0
12190	Amo i gioielli , e più specificamente le sciarpe .	0
12191	Amo i braccialetti , e più specificamente gli occhiali .	0
12192	Amo gli occhiali , e più specificamente i braccialetti .	0
12195	Amo i gioielli , e più specificamente gli occhiali .	0
12196	Amo i braccialetti , e più specificamente le scarpe .	0
12197	Amo le scarpe , e più specificamente i braccialetti .	0
121	Amo i bassotti , eccetto i gatti .	0
12200	Amo i gioielli , e più specificamente le scarpe .	0
12221	Amo le collane , e più specificamente le borsette .	0
12222	Amo le borsette , e più specificamente le collane .	0
12223	Amo le collane , e più specificamente i gioielli .	0
12224	Amo i gioielli , e più specificamente le collane .	1
12226	Amo le collane , e più specificamente le sciarpe .	0
12227	Amo le sciarpe , e più specificamente le collane .	0
12231	Amo le collane , e più specificamente gli occhiali .	0
12232	Amo gli occhiali , e più specificamente le collane .	0
12236	Amo le collane , e più specificamente le scarpe .	0
12237	Amo le scarpe , e più specificamente le collane .	0
12261	Amo gli orecchini , e più specificamente le borsette .	0
12262	Amo le borsette , e più specificamente gli orecchini .	0
12263	Amo gli orecchini , e più specificamente i gioielli .	0
12264	Amo i gioielli , e più specificamente gli orecchini .	1
12266	Amo gli orecchini , e più specificamente le sciarpe .	0
12267	Amo le sciarpe , e più specificamente gli orecchini .	0
12271	Amo gli orecchini , e più specificamente gli occhiali .	0
12272	Amo gli occhiali , e più specificamente gli orecchini .	0
12276	Amo gli orecchini , e più specificamente le scarpe .	0
12277	Amo le scarpe , e più specificamente gli orecchini .	0
122	Amo i gatti , eccetto i bassotti .	0
12301	Amo gli anelli , e più specificamente le borsette .	0
12302	Amo le borsette , e più specificamente gli anelli .	0
12303	Amo gli anelli , e più specificamente i gioielli .	0
12304	Amo i gioielli , e più specificamente gli anelli .	1
12306	Amo gli anelli , e più specificamente le sciarpe .	0
12307	Amo le sciarpe , e più specificamente gli anelli .	0
12311	Amo gli anelli , e più specificamente gli occhiali .	0
12312	Amo gli occhiali , e più specificamente gli anelli .	0
12316	Amo gli anelli , e più specificamente le scarpe .	0
12317	Amo le scarpe , e più specificamente gli anelli .	0
12341	Amo i gatti , e più specificamente le giraffe .	0
12342	Amo le giraffe , e più specificamente i gatti .	0
12343	Amo i gatti , e più specificamente gli animali domestici .	0
12344	Amo gli animali domestici , e più specificamente i gatti .	1
12345	Amo gli animali domestici , e più specificamente le giraffe .	0
12346	Amo i gatti , e più specificamente gli orsi .	0
12347	Amo gli orsi , e più specificamente i gatti .	0
12350	Amo gli animali domestici , e più specificamente gli orsi .	0
12351	Amo i gatti , e più specificamente le meduse .	0
12352	Amo le meduse , e più specificamente i gatti .	0
12355	Amo gli animali domestici , e più specificamente le meduse .	0
12356	Amo i gatti , e più specificamente le balene .	0
12357	Amo le balene , e più specificamente i gatti .	0
12360	Amo gli animali domestici , e più specificamente le balene .	0
12381	Amo i cani , e più specificamente le giraffe .	0
12382	Amo le giraffe , e più specificamente i cani .	0
12383	Amo i cani , e più specificamente gli animali domestici .	0
12384	Amo gli animali domestici , e più specificamente i cani .	1
12386	Amo i cani , e più specificamente gli orsi .	0
12387	Amo gli orsi , e più specificamente i cani .	0
12391	Amo i cani , e più specificamente le meduse .	0
12392	Amo le meduse , e più specificamente i cani .	0
12396	Amo i cani , e più specificamente le balene .	0
12397	Amo le balene , e più specificamente i cani .	0
123	Amo i bassotti , eccetto i cani .	0
12421	Amo i conigli , e più specificamente le giraffe .	0
12422	Amo le giraffe , e più specificamente i conigli .	0
12423	Amo i conigli , e più specificamente gli animali domestici .	0
12424	Amo gli animali domestici , e più specificamente i conigli .	1
12426	Amo i conigli , e più specificamente gli orsi .	0
12427	Amo gli orsi , e più specificamente i conigli .	0
12431	Amo i conigli , e più specificamente le meduse .	0
12432	Amo le meduse , e più specificamente i conigli .	0
12436	Amo i conigli , e più specificamente le balene .	0
12437	Amo le balene , e più specificamente i conigli .	0
12461	Amo i criceti , e più specificamente le giraffe .	0
12462	Amo le giraffe , e più specificamente i criceti .	0
12463	Amo i criceti , e più specificamente gli animali domestici .	0
12464	Amo gli animali domestici , e più specificamente i criceti .	1
12466	Amo i criceti , e più specificamente gli orsi .	0
12467	Amo gli orsi , e più specificamente i criceti .	0
12471	Amo i criceti , e più specificamente le meduse .	0
12472	Amo le meduse , e più specificamente i criceti .	0
12476	Amo i criceti , e più specificamente le balene .	0
12477	Amo le balene , e più specificamente i criceti .	0
124	Amo i cani , eccetto i bassotti .	1
126	Amo i bassotti , eccetto i criceti .	0
127	Amo i criceti , eccetto i bassotti .	0
1281	Adoro le querce , eccetto l' erba .	0
12821	Si fida della vista , e più specificamente delle dicerie .	0
12822	Si fida delle dicerie , e più specificamente della vista .	0
12823	Si fida della vista , e più specificamente dei sensi .	0
12824	Si fida dei sensi , e più specificamente della vista .	1
12825	Si fida dei sensi , e più specificamente delle dicerie .	0
12826	Si fida della vista , e più specificamente dei notiziari .	0
12827	Si fida dei notiziari , e più specificamente della vista .	0
1282	Adoro l' erba , eccetto le querce .	0
12830	Si fida dei sensi , e più specificamente dei notiziari .	0
12831	Si fida della vista , e più specificamente delle ricostruzioni .	0
12832	Si fida delle ricostruzioni , e più specificamente della vista .	0
12835	Si fida dei sensi , e più specificamente delle ricostruzioni .	0
12836	Si fida della vista , e più specificamente delle congetture .	0
12837	Si fida delle congetture , e più specificamente della vista .	0
1283	Adoro le querce , eccetto gli alberi .	0
12840	Si fida dei sensi , e più specificamente delle congetture .	0
1284	Adoro gli alberi , eccetto le querce .	1
1285	Adoro gli alberi , eccetto l' erba .	0
12861	Si fida dell' udito , e più specificamente delle dicerie .	0
12862	Si fida delle dicerie , e più specificamente dell' udito .	0
12863	Si fida dell' udito , e più specificamente dei sensi .	0
12864	Si fida dei sensi , e più specificamente dell' udito .	1
12866	Si fida dell' udito , e più specificamente dei notiziari .	0
12867	Si fida dei notiziari , e più specificamente dell' udito .	0
1286	Adoro le querce , eccetto gli animali .	0
12871	Si fida dell' udito , e più specificamente delle ricostruzioni .	0
12872	Si fida delle ricostruzioni , e più specificamente dell' udito .	0
12876	Si fida dell' udito , e più specificamente delle congetture .	0
12877	Si fida delle congetture , e più specificamente dell' udito .	0
1287	Adoro gli animali , eccetto le querce .	0
12901	Si fida del tatto , e più specificamente delle dicerie .	0
12902	Si fida delle dicerie , e più specificamente del tatto .	0
12903	Si fida del tatto , e più specificamente dei sensi .	0
12904	Si fida dei sensi , e più specificamente del tatto .	1
12906	Si fida del tatto , e più specificamente dei notiziari .	0
12907	Si fida dei notiziari , e più specificamente del tatto .	0
1290	Adoro gli alberi , eccetto gli animali .	0
12911	Si fida del tatto , e più specificamente delle ricostruzioni .	0
12912	Si fida delle ricostruzioni , e più specificamente del tatto .	0
12916	Si fida del tatto , e più specificamente delle congetture .	0
12917	Si fida delle congetture , e più specificamente del tatto .	0
1291	Adoro le querce , eccetto i cespugli .	0
1292	Adoro i cespugli , eccetto le querce .	0
12941	Si fida del gusto , e più specificamente delle dicerie .	0
12942	Si fida delle dicerie , e più specificamente del gusto .	0
12943	Si fida del gusto , e più specificamente dei sensi .	0
12944	Si fida dei sensi , e più specificamente del gusto .	1
12946	Si fida del gusto , e più specificamente dei notiziari .	0
12947	Si fida dei notiziari , e più specificamente del gusto .	0
12951	Si fida del gusto , e più specificamente delle ricostruzioni .	0
12952	Si fida delle ricostruzioni , e più specificamente del gusto .	0
12956	Si fida del gusto , e più specificamente delle congetture .	0
12957	Si fida delle congetture , e più specificamente del gusto .	0
1295	Adoro gli alberi , eccetto i cespugli .	0
1296	Adoro le querce , eccetto gli arbusti .	0
1297	Adoro gli arbusti , eccetto le querce .	0
12981	Posso capire la gioia , e più specificamente la saggezza .	0
12982	Posso capire la saggezza , e più specificamente la gioia .	0
12983	Posso capire la gioia , e più specificamente le emozioni .	0
12984	Posso capire le emozioni , e più specificamente la gioia .	1
12985	Posso capire le emozioni , e più specificamente la saggezza .	0
