ID	Sentence	Labels
175	J' adore les animaux , mais pas les sapins .	1
5429	J' aime le brocoli plus que les lardons .	1
3505	J' aime les films , et aussi les manuels scolaires .	1
3503	J' aime les enduros , un type intéressant de navaire .	0
4924	J' aime les Suzukis , mais pas les avions .	1
4052	J' aime les oiseaux , un type intéressant de canard .	0
5726	J' aime les essais , mais pas la musique .	1
3894	Je n' aime pas les bracelets , je préfère les lunettes .	1
5724	J' aime les pantalons , un type intéressant de bijoux .	0
3577	J' aime les enduros plus que les motos .	0
3384	J' aime les bouledogues , et aussi les perrouquets .	1
4400	J' adore les bouleaux , un type intéressant de pelouse .	0
2424	J' aime les bouleaux plus que les buissons .	1
3468	Je peux comprendre la logique , et aussi la tristesse .	1
2068	J' aime les greffiers plus que les physiciens .	1
1505	J' adore les bouleaux , sauf les buissons .	0
5819	J' aime les bouleaux , et aussi les animaux .	1
5356	J' aime les dessins animés , mais pas les manuels scolaires .	1
774	J' adore le porc , un type intéressant de carotte .	0
1582	J' aime les travailleurs , et aussi les gardiens .	0
1490	Il n' aime pas la joie , il préfère la logique .	1
4889	Il fait confiance à son sens du toucher , et plus particulièrement les rumeurs .	0
1574	J' adore les chênes , un type intéressant de pelouse .	0
1053	J' apprécie la musique , sauf le rock .	1
929	Je n' aime pas les greffiers , je préfère les généticiens .	1
3418	J' aime les gardiens , mais pas les bureaux .	1
3576	Je n' aime pas le parquet , je préfère les armoires .	1
1679	J' aime les chiens , un type intéressant de perrouquet .	0
3934	Je peux comprendre les calculs plus que la joie .	1
1229	J' aime les comédies , un type intéressant d' essai .	0
3619	J' aime les bureaux , mais pas les serveurs .	1
3111	J' ai rencontré les greffiers , et plus particulièrement les restaurants .	0
5550	J' aime les arbres , et plus particulièrement les chênes .	1
4253	J' aime les films , sauf les jeux vidéo .	0
1200	J' adore le brocoli , et plus particulièrement le prosciutto .	0
3292	J' aime le saumon plus que le veau .	1
5343	J' aime les hamsters plus que les merles .	1
2335	Il fait confiance aux suppositions , et plus particulièrement son sens du toucher .	0
1266	Je peux comprendre la tristesse , mais pas la sagesse .	1
3579	J' aime les gardiens plus que les écoles .	1
1929	J' aime les livres , sauf la musique .	0
5569	Je n' aime pas les bobtails , je préfère les perrouquets .	1
892	J' adore le caviar , un type intéressant de boeuf .	0
4330	J' aime les documentaires , et aussi les essais .	1
459	J' adore le porc , sauf les carottes .	0
3566	J' apprécie le papier peint , et plus particulièrement les chaises .	0
1562	J' aime les chaussures , sauf les chausettes .	0
5807	J' aime les colliers , mais pas les chaussures .	1
5538	J' aime les canards , mais pas les chiens .	1
3589	J' ai rencontré les scientifiques , sauf les physiciens .	1
187	J' aime les huskies , et plus particulièrement les chats .	0
4987	J' aime les jupes , et plus particulièrement les boucles d' oreille .	0
20	J' aime les perrouquets plus que les chats .	1
3381	J' aime les vêtements , et aussi les lunettes .	1
1622	Il fait confiance à son sens du goût , mais pas les reconstructions .	1
1657	J' adore les animaux , un type intéressant de chênes .	0
5428	J' aime les professeurs , sauf les bureaux .	0
12	J' aime les greffiers , et aussi les travailleurs .	0
1627	Il fait confiance à sa vision plus que aux suppositions .	1
2193	Je n' aime pas les animaux , je préfère les pins .	1
4548	J' apprécie les armoires , sauf les meubles .	0
915	J' aime les huîtres plus que les produits de la mer .	0
228	J' aime les westerns , un type intéressant de jeux vidéo .	0
1000	J' utilise le nylon , mais pas le coton .	1
710	J' aime les travailleurs , sauf les usines .	0
4500	J' aime les westerns plus que les manuels scolaires .	1
4074	Je n' aime pas les chaussures , je préfère les bagues .	1
2114	J' aime le cinéma , et plus particulièrement les manuels scolaires .	0
4813	J' aime les huskies , et plus particulièrement les chiens .	0
2061	J' aime les essais plus que le cinéma .	1
2228	J' ai rencontré les scientifiques , et plus particulièrement les gardiens .	0
2046	Il fait confiance à ses sens plus que à son odorat .	0
1176	J' aime les vêtements plus que les lunettes .	1
2036	J' adore le veau , un type intéressant de crabes .	0
5621	J' aime les arbres plus que les sapins .	0
2650	Il ne fait pas confiance à son sens du toucher , il préfère les rumeurs .	1
3526	J' aime les jeux de société , et aussi les westerns .	1
803	J' apprécie les peintures , mais pas les tables .	1
4247	J' adore les produits de la mer , sauf le poulet .	0
471	J' apprécie les tables , un type intéressant de couverts .	0
3796	J' apprécie le jazz , et plus particulièrement les bijoux .	0
1063	J' aime les chemises , mais pas les chaussures .	1
4157	Je n' aime pas les bouledogues , je préfère les perrouquets .	1
549	J' aime les gardiens , et aussi les restaurants .	1
486	Il fait confiance à ses sens , et plus particulièrement les reconstructions .	0
5731	J' aime les bijoux , un type intéressant de bracelet .	0
2040	J' adore le poulet , et plus particulièrement le caviar .	0
822	J' aime les jupes , sauf les chaussures .	0
1912	J' adore la pelouse , mais pas les chênes .	1
4632	J' aime les documentaires , mais pas les jeux de société .	1
4772	J' aime les chemises plus que les animaux de compagnie .	1
5632	J' apprécie les meubles , et plus particulièrement le parquet .	0
2864	J' adore les pommes , mais pas les lardons .	1
3136	J' aime les serveurs , mais pas les usines .	1
740	Je n' aime pas les manuels , je préfère les peintures .	1
2487	J' aime les films , mais pas les manuels scolaires .	1
563	J' adore le veau , sauf le caviar .	0
1437	Je peux comprendre les émotions plus que la logique .	1
5229	J' adore les produits de la mer , mais pas la dinde .	1
2025	Il fait confiance à son sens du toucher , un type intéressant de supposition .	0
5364	J' aime les huskies , mais pas les hamsters .	1
513	Il fait confiance à ses sens , un type intéressant de son sens du goût .	0
1154	J' apprécie le blues , mais pas les jeux de société .	1
1782	J' aime les Harley-Davidson , et aussi les motos .	0
986	J' aime les généticiens plus que les scientifiques .	0
131	J' utilise le PVC , un type intéressant de bois .	0
213	Je n' aime pas l' eau , je préfère le Cabernet Sauvignon .	1
655	J' apprécie les chaises , sauf les peintures .	0
3243	J' apprécie les meubles , mais pas le parquet .	1
1145	J' aime les colliers , mais pas les sacs à main .	1
3397	Je n' aime pas la techno , je préfère les jeux de société .	1
2257	J' aime les bouledogues , et aussi les hamsters .	1
984	Je n' aime pas les chaises , je préfère les peintures .	1
4391	J' aime le cinéma , sauf les manuels scolaires .	0
133	J' aime les animaux de compagnie , et plus particulièrement les lapins .	1
2734	Je peux comprendre la logique , et plus particulièrement la joie .	0
88	J' apprécie le Cabernet Sauvignon , sauf le vin .	0
1910	J' utilise le plastique , et aussi le vinyle .	0
3631	Je n' aime pas le nylon , je préfère le verre .	1
4575	J' apprécie la musique , sauf les jeux de société .	0
5516	J' adore les bouleaux , mais pas les arbustes .	1
1249	J' aime les méduses , sauf les chats .	0
4140	Je n' aime pas les enduros , je préfère les vélos .	1
4114	J' apprécie la techno , et aussi les sports .	1
3117	J' adore le prosciutto , et plus particulièrement le porc .	0
5290	J' apprécie le blues , sauf les aliments .	0
5679	J' adore les arbres , un type intéressant de pelouse .	0
2375	J' aime les boucles d' oreille , mais pas les jupes .	1
2879	J' aime les navaires plus que les Suzukis .	1
3876	J' aime le porc , et aussi le poisson .	1
1569	J' aime les vêtements , et plus particulièrement les bijoux .	0
2522	J' adore le prosciutto , sauf le poisson .	0
290	J' aime les hamsters , et aussi les bobtails .	1
2047	J' aime les romans , sauf les peintures .	0
2407	J' apprécie la bière , et plus particulièrement le Chianti .	0
2727	J' ai rencontré les biologistes , mais pas les greffiers .	1
4603	J' aime les trains , sauf les Kawasakis .	0
2266	J' aime les westerns , sauf les manuels scolaires .	0
867	J' aime le boeuf plus que les crabes .	1
5041	Je n' aime pas les gardiens , je préfère les bureaux .	1
2830	Je n' aime pas la sprite , je préfère le Chardonnay .	1
5413	J' aime la musique , et plus particulièrement les romans .	0
6	J' adore les arbres , un type intéressant d' arbuste .	0
3113	J' aime les chênes , et aussi les animaux .	1
5119	Je n' aime pas les pommes , je préfère le jambon .	1
53	J' aime les Harley-Davidson , sauf les motos .	0
5299	J' aime les peintures , et plus particulièrement les essais .	0
5101	J' aime le cinéma , sauf les essais .	0
3400	J' aime les animaux de compagnie , sauf les giraffes .	0
4297	J' ai rencontré les scientifiques , et aussi les physiciens .	0
3837	J' aime les motos plus que les trains .	1
4731	J' aime les hamsters plus que les huskies .	1
78	J' apprécie le vin , un type intéressant de coca cola .	0
2356	Je peux comprendre la joie , sauf la sagesse .	0
265	Je n' aime pas les jeux de société , je préfère les documentaires .	1
2704	J' adore les carottes , mais pas le bacon .	1
1009	J' adore le caviar , un type intéressant de dinde .	0
4951	J' utilise le cuir plus que le nylon .	1
4228	J' aime les chiens , un type intéressant de bobtail .	0
1626	Il n' aime pas la logique , il préfère l' amour .	1
4483	J' aime les lapins , et aussi les baleines .	1
721	J' aime les astronomes plus que les concierges .	1
1202	Il fait confiance à sa vision , mais pas les rumeurs .	1
45	Je peux comprendre la tristesse , mais pas les émotions .	0
2203	J' apprécie les tables , sauf les couverts .	0
1043	J' aime les comédies , un type intéressant de jeu de société .	0
787	J' adore le prosciutto , sauf les pommes .	0
5056	J' apprécie les meubles plus que les lits .	0
1193	Je n' aime pas les produits de la mer , je préfère le poulet .	1
4280	J' apprécie le Cabernet Sauvignon , un type intéressant de sprite .	0
2181	Je n' aime pas les chiens , je préfère les moineaux .	1
3952	J' utilise le nylon plus que le cuir .	1
4235	J' apprécie le Cabernet Sauvignon , et aussi la sprite .	1
3995	J' aime les chiens plus que les méduses .	1
998	J' aime les professeurs plus que les bureaux .	1
58	J' aime les bobtails , sauf les chiens .	0
3042	J' aime les animaux de compagnie , sauf les baleines .	0
2769	J' aime les chats plus que les baleines .	1
3912	J' apprécie le Merlot , sauf l' eau .	0
832	J' aime les boucles d' oreille , sauf les bijoux .	0
5751	J' aime les hamsters , un type intéressant de méduses .	0
1881	J' apprécie la musique , et aussi le rock .	0
2455	J' apprécie les peintures , un type intéressant de table .	0
4864	Il ne fait pas confiance à sa vision , il préfère les reconstructions .	1
2856	J' aime les produits de la mer plus que le saumon .	0
1028	J' aime les chats , sauf les bouledogues .	0
2903	J' adore le poisson , sauf le jambon .	0
1456	J' adore les sapins , mais pas les arbres .	0
1526	Je n' aime pas le rock , je préfère les aliments .	1
4075	J' aime les lapins , mais pas les ours .	1
1124	J' adore le poulet , mais pas les crabes .	1
5207	J' apprécie les aliments , et plus particulièrement la techno .	0
3722	J' adore le saumon , sauf le boeuf .	0
5183	J' apprécie le Chardonnay , mais pas le vin .	0
4968	Je n' aime pas les restaurants , je préfère les gardiens .	1
2248	J' adore les animaux , mais pas les pins .	1
1682	J' aime les professeurs , et aussi les usines .	1
4828	J' utilise le polyester , et aussi le bois .	1
4771	J' aime les écharpes , sauf les bracelets .	0
2758	J' apprécie l' eau , un type intéressant de Merlot .	0
4438	J' ai rencontré les physiciens , sauf les gardiens .	0
2013	J' adore le prosciutto , un type intéressant de brocoli .	0
4191	J' aime les beagles , mais pas les perrouquets .	1
387	Je n' aime pas les pantalons , je préfère les lunettes .	1
3002	J' apprécie les peintures , un type intéressant de lit .	0
709	J' adore les crabes , un type intéressant de boeuf .	0
577	J' apprécie les bijoux , mais pas le blues .	1
139	J' adore le bacon , et plus particulièrement le poisson .	0
1191	J' adore les arbres , mais pas les arbustes .	1
143	J' utilise le polyester , mais pas le plastique .	0
3241	J' aime les Harley-Davidson , sauf les vélos .	0
2420	Je n' aime pas les serveurs , je préfère les astronomes .	1
358	J' adore les pins , sauf les buissons .	0
1402	Il fait confiance aux rumeurs , un type intéressant de son odorat .	0
1815	J' adore les lardons , sauf les pommes .	0
1775	J' apprécie l' eau , mais pas le Cabernet Sauvignon .	1
2288	J' aime les essais , et aussi les comédies .	1
4916	J' aime les huskies plus que les hamsters .	1
2943	J' adore les arbustes , un type intéressant de sapin .	0
451	J' apprécie la musique , et aussi les jeux de société .	1
4275	Je peux comprendre l' amour , un type intéressant de logique .	0
2156	J' apprécie les bijoux , mais pas le rock .	1
3143	J' aime les canards , et plus particulièrement les chiens .	0
2900	J' utilise le PVC plus que le plastique .	0
5236	J' aime les ours , et aussi les lapins .	1
3673	J' aime les lapins , un type intéressant de giraffe .	0
5109	Je peux comprendre la joie , et aussi les émotions .	0
3192	J' adore les arbres , sauf les chênes .	1
1977	J' aime les astronomes plus que les greffiers .	1
1646	J' aime les lunettes plus que les pantalons .	1
1839	J' aime les bijoux , et plus particulièrement les jupes .	0
3491	Je peux comprendre les calculs , mais pas la tristesse .	1
86	J' aime les bureaux plus que les serveurs .	1
4838	Je peux comprendre la joie , mais pas les émotions .	0
1770	Je n' aime pas le bacon , je préfère les pommes .	1
4024	J' aime les boucles d' oreille , un type intéressant de chemise .	0
736	J' aime les vélos , sauf les enduros .	0
886	J' aime les boucles d' oreille , et plus particulièrement les bijoux .	0
5368	Je n' aime pas les sports , je préfère la techno .	1
3070	Je n' aime pas les motos , je préfère les navaires .	1
1508	J' aime les travailleurs , mais pas les bureaux .	1
3038	J' apprécie le Chardonnay , et plus particulièrement l' eau .	0
2813	Je n' aime pas les produits de la mer , je préfère les crabes .	0
972	J' apprécie le Chardonnay , mais pas la sprite .	1
2107	J' aime les bagues , un type intéressant de lunettes .	0
239	J' aime les Suzukis , un type intéressant d' avion .	0
4457	Il ne fait pas confiance à ses sens , il préfère les rumeurs .	1
606	J' apprécie les armoires , et plus particulièrement les peintures .	0
576	J' utilise le coton , sauf le vinyle .	0
2868	J' apprécie les tables , un type intéressant de papier peint .	0
2736	J' ai rencontré les gardiens , un type intéressant de physicien .	0
5078	J' aime les navaires , sauf les Kawasakis .	0
2262	Il fait confiance à son odorat , un type intéressant de rumeur .	0
1993	J' apprécie les peintures , mais pas les chaises .	1
383	J' ai rencontré les scientifiques , sauf les concierges .	0
1152	Il n' aime pas les émotions , il préfère la tristesse .	0
2089	J' aime les peintures , et plus particulièrement les romans .	0
5294	Il fait confiance à son odorat , et aussi les reconstructions .	1
377	J' apprécie le Chardonnay , et plus particulièrement la bière .	0
2970	J' aime la musique , mais pas les essais .	1
2667	J' adore le veau , et plus particulièrement le saumon .	0
5265	J' apprécie le coca cola , et plus particulièrement le Chardonnay .	0
2158	J' adore les produits de la mer , et plus particulièrement le saumon .	1
1680	J' ai rencontré les scientifiques , mais pas les gardiens .	1
286	J' utilise le PVC , mais pas le cuir .	1
5239	Je n' aime pas le blues , je préfère les aliments .	1
