ID	Sentence	Labels
2869	Je n' aime pas la pelouse , je préfère les pins .	1
2799	Je n' aime pas les vêtements , je préfère les lunettes .	1
1019	J' aime les lunettes , un type intéressant de chemise .	0
4470	J' aime les serveurs plus que les biologistes .	1
3730	J' aime les arbres plus que les arbustes .	1
1532	J' aime les hamsters , un type intéressant de giraffe .	0
1243	J' apprécie les aliments , un type intéressant de rock .	0
5273	J' aime les jeux de société , mais pas les westerns .	1
2187	J' aime le porc , et aussi les carottes .	1
1864	J' aime les Harley-Davidson , et aussi les vélos .	1
5595	J' ai rencontré les astronomes , mais pas les greffiers .	1
2606	J' ai rencontré les scientifiques , et aussi les serveurs .	1
3586	J' aime les chats plus que les perrouquets .	1
1038	J' aime les vêtements , un type intéressant de chausettes .	0
4139	J' aime les comédies plus que les essais .	1
5656	J' aime les chiens , et plus particulièrement les beagles .	1
3564	J' adore le boeuf , sauf le caviar .	0
4447	J' aime les travailleurs plus que les gardiens .	0
4686	J' aime les professeurs , sauf les écoles .	0
3530	J' adore le boeuf , sauf les huîtres .	0
5371	J' aime les lapins , mais pas les ours .	1
3258	Je n' aime pas les chats , je préfère les baleines .	1
1526	J' aime les lapins , un type intéressant d' ours .	0
1377	J' adore le poulet , un type intéressant de huîtres .	0
2486	Je peux comprendre l' amour , et aussi la sagesse .	1
5313	J' aime les bijoux , mais pas les colliers .	1
1063	J' adore les arbres , un type intéressant d' animal .	0
2757	Je n' aime pas les motos , je préfère les avions .	1
2737	Je n' aime pas les oiseaux , je préfère les moineaux .	0
1642	J' aime les manuels scolaires , un type intéressant de dessin animé .	0
1799	J' aime les chiens , et aussi les bouledogues .	0
4559	Je peux comprendre les émotions , sauf la sagesse .	0
2620	J' ai rencontré les gardiens , et aussi les généticiens .	1
2890	Je n' aime pas le cuir , je préfère le polyester .	1
183	J' apprécie le rock , et plus particulièrement les jeux de société .	0
380	J' aime les écharpes , et plus particulièrement les colliers .	0
4523	J' aime les bobtails , sauf les chats .	0
3478	Je n' aime pas les greffiers , je préfère les biologistes .	1
961	J' aime les chiens , un type intéressant de moineau .	0
4761	J' aime les bobtails , mais pas les lapins .	1
3855	J' apprécie les meubles plus que les armoires .	0
3680	J' aime les chemises plus que les lunettes .	1
1789	J' aime les chiens , et aussi les bobtails .	0
5123	J' apprécie la musique , mais pas le jazz .	1
1832	J' aime les oiseaux , et aussi les canards .	0
3295	J' adore les crabes , sauf le veau .	0
563	J' aime le cinéma , et plus particulièrement les manuels scolaires .	0
1605	Je peux comprendre la sagesse , un type intéressant de peur .	0
2364	J' aime les chaussures , et aussi les bagues .	1
2453	Il fait confiance à son sens du goût , et aussi les rapports .	1
1783	J' aime les huskies , et aussi les lapins .	1
5161	J' adore le brocoli , mais pas le jambon .	1
177	J' aime les bijoux , sauf les jupes .	0
2693	Je n' aime pas les beagles , je préfère les chiens .	0
582	J' adore les bouleaux , sauf la pelouse .	0
3639	J' aime les Harley-Davidson plus que les avions .	1
2465	Je peux comprendre les émotions , et aussi la sagesse .	1
5829	J' aime les bouleaux , et plus particulièrement les arbres .	0
4418	J' aime les manuels plus que les peintures .	1
3652	J' aime les enduros plus que les navaires .	1
2040	J' apprécie les chaises , et aussi les peintures .	1
5058	J' apprécie le coca cola , mais pas le Merlot .	1
1145	J' apprécie les chaises , un type intéressant de couverts .	0
3846	J' apprécie les tables plus que le papier peint .	1
3155	Je n' aime pas les films , je préfère les thrillers .	0
1876	J' aime les motos , et aussi les Suzukis .	0
5510	J' aime les romans , mais pas le cinéma .	1
763	J' utilise le PVC , sauf le verre .	0
5165	J' adore le porc , mais pas les pommes .	1
2493	Je peux comprendre l' amour , et aussi la logique .	1
5450	Je peux comprendre les émotions , mais pas les calculs .	1
3535	J' adore le caviar , sauf le veau .	0
3922	J' aime les comédies , sauf les jeux de société .	0
5349	J' aime les méduses , mais pas les chats .	1
1860	J' aime les navaires , et aussi les Harley-Davidson .	1
1220	J' apprécie le Chianti , un type intéressant de sprite .	0
3456	Je n' aime pas les bureaux , je préfère les serveurs .	1
4171	J' aime les bijoux plus que les sacs à main .	1
4015	J' aime les carottes plus que le jambon .	1
593	J' aime les peintures , et plus particulièrement les romans .	0
3002	Je n' aime pas le coca cola , je préfère le Cabernet Sauvignon .	1
5235	J' aime les trains , sauf les enduros .	0
3057	Je n' aime pas le jambon , je préfère le poisson .	1
203	J' apprécie les bijoux , et plus particulièrement le jazz .	0
2567	J' aime les travailleurs , et aussi les bureaux .	1
3262	Je n' aime pas les giraffes , je préfère les chiens .	1
3320	Il ne fait pas confiance aux suppositions , il préfère son odorat .	1
3801	J' utilise le plastique plus que le vinyle .	0
2729	Je n' aime pas les hamsters , je préfère les merles .	1
3768	J' aime les animaux plus que les pins .	1
884	J' aime les lapins , un type intéressant de husky .	0
1816	J' aime les perrouquets , et aussi les chats .	1
3881	J' apprécie la sprite plus que le Merlot .	1
5481	J' aime les hamsters , sauf les huskies .	0
1729	J' ai rencontré les biologistes , un type intéressant de serveur .	0
5127	J' apprécie les aliments , mais pas le jazz .	1
74	J' apprécie les chaises , et plus particulièrement les couverts .	0
161	J' apprécie le coca cola , et plus particulièrement le Cabernet Sauvignon .	0
3385	Il n' aime pas la tristesse , il préfère la logique .	1
3432	Je n' aime pas les peintures , je préfère les manuels .	1
489	Il fait confiance à son sens du toucher , et plus particulièrement les rapports .	0
778	J' apprécie les meubles , sauf le papier peint .	0
1579	Il fait confiance à son sens du goût , un type intéressant de rumeur .	0
2637	J' ai rencontré les physiciens , et aussi les serveurs .	1
5429	Il fait confiance à son sens du goût , mais pas ses sens .	0
999	J' aime les Kawasakis , un type intéressant de navaire .	0
879	J' aime les chiens , un type intéressant de hamster .	0
1084	J' adore les sapins , un type intéressant d' animal .	0
4451	J' aime les écoles plus que les gardiens .	1
4634	J' aime les peintures , sauf les romans .	0
2569	J' aime les usines , et aussi les serveurs .	1
249	J' adore le prosciutto , et plus particulièrement les carottes .	0
5544	J' aime les serveurs , mais pas les restaurants .	1
4697	J' ai rencontré les serveurs , sauf les biologistes .	0
4434	J' aime les serveurs plus que les usines .	1
3154	Je n' aime pas les thrillers , je préfère les films .	0
1580	Il fait confiance aux rumeurs , un type intéressant de son sens du goût .	0
5711	J' aime les Harley-Davidson , et plus particulièrement les motos .	0
2975	Je n' aime pas la sprite , je préfère le Merlot .	1
269	J' adore les lardons , et plus particulièrement les carottes .	0
4319	Il fait confiance aux rumeurs plus que à son sens du goût .	1
2093	J' apprécie le Chardonnay , et aussi le coca cola .	1
2821	Je n' aime pas les lunettes , je préfère les chausettes .	1
3954	J' apprécie le jazz plus que les jeux de société .	1
4786	J' aime les perrouquets , mais pas les oiseaux .	0
2645	J' adore le poisson , sauf les lardons .	0
1634	J' aime les manuels scolaires , un type intéressant de musique .	0
1479	J' aime les bijoux , un type intéressant de boucle d' oreille .	0
55	J' utilise le bois , et plus particulièrement le vinyle .	0
4780	J' aime les beagles , mais pas les perrouquets .	1
3725	J' aime les buissons plus que les chênes .	1
990	J' aime les navaires , un type intéressant d' enduro .	0
1506	J' aime les chats , un type intéressant de méduses .	0
4031	J' aime le porc plus que le bacon .	0
4772	J' aime les bouledogues , mais pas les lapins .	1
4670	J' aime les gardiens , sauf les usines .	0
4693	J' ai rencontré les biologistes , sauf les scientifiques .	0
1388	J' adore le poulet , un type intéressant de caviar .	0
4181	J' aime les baleines , sauf les chats .	0
4680	J' aime les professeurs , sauf les usines .	0
2169	J' adore le jambon , sauf le porc .	0
3479	Je n' aime pas les biologistes , je préfère les scientifiques .	0
4226	J' aime les baleines plus que les chats .	1
3025	Je n' aime pas la musique , je préfère les bijoux .	1
1707	J' aime les travailleurs , un type intéressant de gardien .	0
1473	J' aime les lunettes , un type intéressant de collier .	0
2950	Je n' aime pas les armoires , je préfère les peintures .	1
3199	J' adore les produits de la mer , sauf la dinde .	0
5390	J' aime les trains , sauf les Kawasakis .	0
5000	J' utilise le bois , mais pas le PVC .	1
658	J' ai rencontré les greffiers , et plus particulièrement les biologistes .	0
5672	J' aime les perrouquets , et plus particulièrement les cochons .	0
5308	J' aime les chaussures , mais pas les bracelets .	1
3367	Il n' aime pas la peur , il préfère les calculs .	1
3294	J' adore les produits de la mer , sauf les crabes .	1
2575	J' aime les écoles , et aussi les serveurs .	1
286	J' adore le poulet , et plus particulièrement les crabes .	0
1129	J' utilise le coton , un type intéressant de vinyle .	0
69	J' utilise le coton , et plus particulièrement le PVC .	0
1809	J' aime les chiens , et aussi les beagles .	0
1530	J' aime les lapins , un type intéressant de baleine .	0
4875	J' aime les vêtements , mais pas les bijoux .	1
3546	J' aime les perrouquets plus que les huskies .	1
877	J' aime les huskies , un type intéressant de hamster .	0
2905	Je n' aime pas le plastique , je préfère le vinyle .	0
4453	J' aime les bureaux plus que les gardiens .	1
1742	J' ai rencontré les généticiens , un type intéressant de serveur .	0
5204	J' adore le saumon , mais pas le poulet .	1
2285	J' aime les essais , et aussi les westerns .	1
2434	Il fait confiance aux reconstructions , et aussi son odorat .	1
4939	J' adore les sapins , mais pas la pelouse .	1
2832	Je n' aime pas les jupes , je préfère les boucles d' oreille .	1
2138	J' apprécie les sports , et aussi le jazz .	1
5288	J' aime les documentaires , mais pas les films .	0
4018	J' aime le prosciutto plus que le poisson .	1
2738	Je n' aime pas les moineaux , je préfère les hamsters .	1
2449	Il fait confiance à son sens du goût , et aussi les rumeurs .	1
4277	J' aime les baleines , sauf les lapins .	0
2214	J' aime le porc , et aussi les lardons .	0
158	J' aime les chausettes , sauf les lunettes .	0
804	J' apprécie les peintures , sauf les armoires .	0
2418	Il fait confiance à ses sens , et aussi les rapports .	1
4506	J' aime les physiciens plus que les concierges .	1
3355	Il n' aime pas la joie , il préfère les calculs .	1
2019	J' utilise le vinyle , et aussi le coton .	1
2326	J' aime les bijoux , et aussi les écharpes .	1
365	J' aime les bracelets , et plus particulièrement les écharpes .	0
3127	Je n' aime pas les huîtres , je préfère les produits de la mer .	0
3423	Je n' aime pas les manuels , je préfère la musique .	1
410	J' aime les animaux de compagnie , et plus particulièrement les giraffes .	0
5729	J' aime les Suzukis , et plus particulièrement les trains .	0
2108	J' apprécie l' eau , et aussi le Chianti .	1
484	J' adore les animaux , sauf les chênes .	0
111	J' apprécie les meubles , et plus particulièrement les lits .	1
4954	J' adore les pins , mais pas les animaux .	1
276	J' adore le saumon , et plus particulièrement le veau .	0
504	Il fait confiance à son sens du goût , et plus particulièrement les reconstructions .	0
19	J' aime les animaux , et plus particulièrement les pins .	0
3710	J' aime les jupes plus que les bijoux .	1
3323	Il ne fait pas confiance aux rumeurs , il préfère son sens du toucher .	1
968	J' aime les motos , un type intéressant de Harley-Davidson .	0
2817	Je n' aime pas les vêtements , je préfère les chausettes .	0
946	J' aime les merles , un type intéressant de hamster .	0
3410	Je n' aime pas les dessins animés , je préfère les essais .	1
3656	J' aime les enduros plus que les vélos .	1
3631	J' aime les motos plus que les Harley-Davidson .	0
911	J' aime les beagles , un type intéressant de hamster .	0
2022	J' utilise le verre , et aussi le vinyle .	1
3715	J' aime les boucles d' oreille plus que les jupes .	1
5778	J' aime les chemises , sauf les bijoux .	0
361	J' aime les sacs à main , et plus particulièrement les bracelets .	0
2705	Je n' aime pas les oiseaux , je préfère les chats .	1
1852	J' aime les oiseaux , et aussi les moineaux .	0
908	J' aime les chats , un type intéressant de beagle .	0
4652	J' aime les travailleurs , sauf les restaurants .	0
2857	Je n' aime pas les arbustes , je préfère les bouleaux .	1
156	J' apprécie le Chianti , et plus particulièrement la bière .	0
4853	J' aime les enduros , mais pas les vélos .	1
814	J' apprécie les lits , sauf les meubles .	0
1965	J' aime les bouleaux , et aussi les animaux .	1
1527	J' aime les ours , un type intéressant de lapin .	0
1107	J' utilise le plastique , un type intéressant de coton .	0
355	J' aime les manuels scolaires , et plus particulièrement les documentaires .	0
5015	J' apprécie les chaises , mais pas les peintures .	1
3426	Je n' aime pas les livres , je préfère les manuels .	0
3701	J' aime les bijoux plus que les chausettes .	1
466	Il fait confiance à ses sens , et plus particulièrement les reconstructions .	0
3884	J' apprécie la bière plus que le Merlot .	1
5279	J' aime les films , mais pas les comédies .	1
1914	J' aime les chemises , et aussi les boucles d' oreille .	1
3443	Je n' aime pas les travailleurs , je préfère les écoles .	1
3041	Je n' aime pas les jeux de société , je préfère la techno .	1
4251	J' aime les méduses , sauf les chiens .	0
1923	J' aime les pantalons , et aussi les lunettes .	1
423	J' aime les animaux de compagnie , et plus particulièrement les chiens .	1
4789	J' aime les perrouquets , mais pas les hamsters .	1
726	J' utilise le plastique , sauf le polyester .	1
5364	J' aime les chiens , mais pas les baleines .	1
78	J' apprécie les meubles , et plus particulièrement les couverts .	0
662	J' ai rencontré les biologistes , et plus particulièrement les serveurs .	0
666	J' ai rencontré les gardiens , et plus particulièrement les biologistes .	0
4152	J' aime les ours , sauf les chats .	0
3621	J' aime les oiseaux plus que les moineaux .	0
5819	J' aime les animaux , et plus particulièrement les chênes .	0
926	J' aime les perrouquets , un type intéressant de cochon .	0
856	J' apprécie l' eau , sauf le Chianti .	0
5742	J' aime les avions , et plus particulièrement les enduros .	0
5086	J' apprécie l' eau , mais pas le Chianti .	1
1881	J' aime les Suzukis , et aussi les avions .	1
4234	J' aime les chiens plus que les animaux de compagnie .	0
2984	Je n' aime pas le vin , je préfère le Chardonnay .	0
5445	Je peux comprendre la joie , mais pas la logique .	1
5014	J' apprécie les meubles , mais pas les couverts .	1
374	J' aime les bijoux , et plus particulièrement les chaussures .	0
3222	Je n' aime pas les colliers , je préfère les lunettes .	1
2279	J' aime les films , et aussi les jeux de société .	1
2255	J' aime les huîtres , et aussi la dinde .	1
5332	J' aime les bagues , mais pas les bijoux .	0
3561	J' aime les bobtails plus que les lapins .	1
4252	J' aime les lapins plus que les méduses .	1
2176	J' aime le jambon , et aussi le porc .	0
1699	J' aime les restaurants , un type intéressant de serveur .	0
2713	Je n' aime pas les oiseaux , je préfère les chiens .	1
1519	J' aime les méduses , un type intéressant de chien .	0
2240	J' aime le poulet , et aussi les crabes .	1
590	J' aime les romans , et plus particulièrement les dessins animés .	0
4614	J' aime les livres , sauf les peintures .	0
4356	Je peux comprendre l' amour plus que la sagesse .	1
2764	Je n' aime pas les Suzukis , je préfère les trains .	1
3818	J' utilise le PVC plus que le cuir .	1
4591	Je peux comprendre la sagesse , sauf la tristesse .	0
880	J' aime les huskies , un type intéressant de perrouquet .	0
3390	Je n' aime pas la musique , je préfère les manuels scolaires .	1
1293	J' apprécie les sports , sauf le jazz .	0
1021	J' aime les chemises , un type intéressant de boucle d' oreille .	0
1951	J' aime les arbres , et aussi la pelouse .	1
5832	J' aime les animaux , et plus particulièrement les bouleaux .	0
3082	Je n' aime pas le poisson , je préfère le bacon .	1
1851	J' aime les moineaux , et aussi les oiseaux .	0
497	J' adore les buissons , sauf les chênes .	0
1589	Je peux comprendre la joie , un type intéressant de sagesse .	0
2624	J' ai rencontré les greffiers , et aussi les astronomes .	1
5550	J' aime les gardiens , mais pas les usines .	1
1840	J' aime les chats , et aussi les merles .	1
5010	J' apprécie les chaises , mais pas les couverts .	1
3794	J' utilise le nylon plus que le verre .	1
5473	Je peux comprendre la tristesse , mais pas les émotions .	0
4907	J' aime les bijoux , mais pas les jupes .	1
851	J' apprécie le Chianti , sauf le coca cola .	0
5600	J' ai rencontré les serveurs , mais pas les astronomes .	1
822	J' apprécie le parquet , sauf les lits .	0
307	J' adore le caviar , et plus particulièrement les produits de la mer .	0
683	J' ai rencontré les astronomes , et plus particulièrement les scientifiques .	0
3172	J' adore les produits de la mer , sauf le veau .	0
4901	J' aime les boucles d' oreille , mais pas les chausettes .	1
1625	Je peux comprendre la sagesse , un type intéressant de tristesse .	0
5736	J' aime les motos , et plus particulièrement les enduros .	1
3547	J' aime les chiens plus que les perrouquets .	1
1520	J' aime les chiens , un type intéressant de baleine .	0
2259	J' aime le caviar , et aussi le poulet .	1
520	Je peux comprendre la logique , et plus particulièrement la joie .	0
2776	Je n' aime pas les enduros , je préfère les avions .	1
1779	J' aime les chiens , et aussi les hamsters .	1
2680	Je n' aime pas les lapins , je préfère les bobtails .	1
2684	Je n' aime pas les chiens , je préfère les bouledogues .	0
5022	J' apprécie les chaises , mais pas le parquet .	1
2955	Je n' aime pas le parquet , je préfère les armoires .	1
2038	J' apprécie les meubles , et aussi les chaises .	0
2989	Je n' aime pas le Chardonnay , je préfère la bière .	1
3826	J' apprécie les chaises plus que les meubles .	0
2046	J' apprécie les chaises , et aussi le parquet .	1
4532	Il fait confiance à son odorat , sauf les suppositions .	0
5005	J' utilise le PVC , mais pas le verre .	1
2651	J' adore les lardons , sauf les pommes .	0
2883	Je n' aime pas le polyester , je préfère le coton .	1
191	J' aime les jupes , sauf les lunettes .	0
160	J' apprécie le Cabernet Sauvignon , et plus particulièrement le coca cola .	0
2636	J' ai rencontré les scientifiques , et aussi les physiciens .	0
2862	Je n' aime pas les sapins , je préfère les animaux .	1
5548	J' aime les serveurs , mais pas les bureaux .	1
5447	Je peux comprendre les émotions , mais pas la logique .	1
5056	J' apprécie le parquet , mais pas les lits .	1
2978	Je n' aime pas la bière , je préfère le Merlot .	1
30	J' utilise le plastique , et plus particulièrement le bois .	0
5414	Il fait confiance aux reconstructions , mais pas son odorat .	1
1049	J' aime les jupes , un type intéressant de bijoux .	0
5727	J' aime les Suzukis , et plus particulièrement les vélos .	0
920	J' aime les perrouquets , un type intéressant d' oiseau .	1
3013	Je n' aime pas les sports , je préfère le rock .	1
5539	J' aime les travailleurs , mais pas les bureaux .	1
2316	J' aime les documentaires , et aussi les jeux vidéo .	1
2157	J' apprécie le blues , et aussi les sports .	1
4648	J' aime les travailleurs , sauf les greffiers .	1
2084	J' apprécie le Merlot , et aussi l' eau .	1
3454	Je n' aime pas les écoles , je préfère les serveurs .	1
4096	J' aime les produits de la mer plus que le caviar .	0
239	J' adore les carottes , et plus particulièrement le jambon .	0
4743	J' aime les chiens , mais pas les chats .	1
245	J' adore le prosciutto , et plus particulièrement le brocoli .	0
2440	Il fait confiance à son sens du toucher , et aussi ses sens .	0
3991	J' aime les bracelets , sauf les chaussures .	0
4994	J' aime les trains , sauf les Harley-Davidson .	0
5482	J' aime les manuels scolaires , mais pas la musique .	1
3716	J' aime les chênes plus que la pelouse .	1
1097	J' adore les buissons , un type intéressant de pin .	0
1058	J' adore les chênes , un type intéressant d' arbre .	1
5021	J' apprécie les meubles , mais pas le papier peint .	1
4551	Il fait confiance aux reconstructions , sauf son sens du goût .	0
2902	Je n' aime pas le vinyle , je préfère le bois .	1
5254	J' aime les thrillers , mais pas les films .	0
3531	J' adore le caviar , sauf le poulet .	0
3193	Je n' aime pas les documentaires , je préfère les manuels scolaires .	1
1552	Il fait confiance à sa vision , un type intéressant de reconstruction .	0
5801	J' aime les vêtements , et plus particulièrement les jupes .	1
2391	J' aime les lapins , et aussi les giraffes .	1
4230	J' aime les chiens , sauf les animaux de compagnie .	0
1716	J' aime les professeurs , un type intéressant de travailleur .	1
4245	J' aime les lapins plus que les giraffes .	1
4766	J' aime les bouledogues , mais pas les chiens .	0
4086	J' aime les huîtres plus que le veau .	1
244	J' adore le porc , et plus particulièrement le prosciutto .	1
4022	J' aime le prosciutto plus que le brocoli .	1
4579	J' aime les bobtails , sauf les chiens .	0
2496	Je peux comprendre les calculs , et aussi l' amour .	1
1979	J' aime les sapins , et aussi les arbustes .	1
84	J' apprécie les meubles , et plus particulièrement le papier peint .	0
5088	J' apprécie la sprite , mais pas le Chianti .	1
62	J' utilise le vinyle , et plus particulièrement le cuir .	0
1830	J' aime les chats , et aussi les canards .	1
631	J' ai rencontré les serveurs , et plus particulièrement les écoles .	0
1269	J' apprécie la techno , un type intéressant de jeu de société .	0
1998	J' utilise le plastique , et aussi le coton .	1
3582	J' aime les perrouquets plus que les beagles .	1
3959	J' apprécie les bijoux plus que le jazz .	1
1721	J' aime les écoles , un type intéressant de professeur .	0
1310	J' adore les carottes , un type intéressant de jambon .	0
1390	J' adore les produits de la mer , un type intéressant de caviar .	0
364	J' aime les bijoux , et plus particulièrement les sacs à main .	0
1033	J' aime les boucles d' oreille , un type intéressant de trouser .	0
3589	J' aime les oiseaux plus que les chats .	1
3080	Je n' aime pas les carottes , je préfère le prosciutto .	1
3610	J' aime les merles plus que les oiseaux .	0
5019	J' apprécie les chaises , mais pas le papier peint .	1
1976	J' aime les animaux , et aussi les sapins .	1
5769	J' aime les vêtements , et plus particulièrement les boucles d' oreille .	0
3399	Je n' aime pas les livres , je préfère les dessins animés .	1
4921	J' adore les buissons , mais pas les chênes .	1
4944	J' adore les animaux , mais pas les sapins .	1
3472	Je n' aime pas les restaurants , je préfère les professeurs .	1
4970	J' utilise le polyester , mais pas le verre .	1
4106	J' aime les bagues , sauf les écharpes .	0
546	Je peux comprendre les calculs , et plus particulièrement l' amour .	0
429	J' aime les baleines , et plus particulièrement les chiens .	0
5487	J' aime les manuels scolaires , mais pas le cinéma .	1
2740	Je n' aime pas les moineaux , je préfère les cochons .	1
1081	J' adore la pelouse , un type intéressant de sapin .	0
5200	J' aime les navaires , sauf les enduros .	0
5597	J' ai rencontré les astronomes , mais pas les scientifiques .	0
447	J' aime les hamsters , et plus particulièrement les méduses .	0
4161	J' aime les jeux de société plus que les documentaires .	1
3536	J' adore le veau , sauf le caviar .	0
5766	J' aime les chemises , et plus particulièrement les boucles d' oreille .	0
1055	J' aime les cochons , sauf les canards .	0
5589	J' ai rencontré les serveurs , mais pas les généticiens .	1
3651	J' aime les avions plus que les Suzukis .	1
4429	J' aime les écoles plus que les greffiers .	1
5416	Il fait confiance aux suppositions , mais pas son odorat .	1
4275	J' aime les méduses , sauf les lapins .	0
3431	Je n' aime pas les manuels , je préfère les peintures .	1
1258	J' apprécie le jazz , un type intéressant d' aliments .	0
1609	Je peux comprendre la stupidité , un type intéressant de peur .	0
1394	J' adore le caviar , un type intéressant de dinde .	0
1124	J' utilise le vinyle , un type intéressant de bois .	0
2742	Je n' aime pas les moineaux , je préfère les chiens .	1
2291	J' aime les westerns , et aussi les jeux de société .	1
5024	J' aime les avions , sauf les Harley-Davidson .	0
2361	J' aime les bagues , et aussi les lunettes .	1
39	J' aime les pantalons , sauf les lunettes .	0
1619	Je peux comprendre la stupidité , un type intéressant de l' amour .	0
3577	J' aime les beagles plus que les chiens .	0
2736	Je n' aime pas les moineaux , je préfère les oiseaux .	0
201	J' apprécie les aliments , et plus particulièrement le jazz .	0
148	J' apprécie le Chianti , et plus particulièrement le coca cola .	0
5490	J' aime les manuels scolaires , mais pas les dessins animés .	1
4599	Je peux comprendre les calculs , sauf la tristesse .	0
2709	Je n' aime pas les perrouquets , je préfère les cochons .	1
5168	J' adore le porc , mais pas les carottes .	1
5574	J' ai rencontré les scientifiques , mais pas les greffiers .	1
3918	J' apprécie le Cabernet Sauvignon plus que la sprite .	1
4667	J' aime les serveurs , sauf les bureaux .	0
5546	J' aime les serveurs , mais pas les écoles .	1
2936	Je n' aime pas les tables , je préfère les couverts .	1
1701	J' aime les écoles , un type intéressant de serveur .	0
1658	J' aime les merles , sauf les hamsters .	0
2344	J' aime les boucles d' oreille , et aussi les sacs à main .	1
3062	Je n' aime pas le jambon , je préfère le brocoli .	1
2999	Je n' aime pas le Chianti , je préfère la bière .	1
4335	Je peux comprendre la joie plus que la stupidité .	1
2477	Je peux comprendre la peur , et aussi les émotions .	0
2218	J' aime les pommes , et aussi les lardons .	1
1540	J' aime les hamsters , un type intéressant de baleine .	0
3506	Je n' aime pas les astronomes , je préfère les scientifiques .	0
11	J' aime les arbustes , et plus particulièrement les sapins .	0
5472	Je peux comprendre la sagesse , mais pas la tristesse .	1
2700	Je n' aime pas les lapins , je préfère les beagles .	1
5147	J' apprécie les jeux de société , mais pas le blues .	1
3326	Il ne fait pas confiance à son sens du toucher , il préfère les rapports .	1
3542	J' aime les huskies plus que les hamsters .	1
4035	J' aime les pommes plus que le bacon .	1
3913	J' apprécie le coca cola plus que le Cabernet Sauvignon .	1
3952	J' apprécie le jazz plus que la musique .	0
3134	Je n' aime pas le boeuf , je préfère les huîtres .	1
5824	J' aime les chênes , et plus particulièrement les arbustes .	0
3175	Je n' aime pas les westerns , je préfère les jeux vidéo .	1
1312	J' apprécie le jazz , sauf les aliments .	0
1758	J' ai rencontré les physiciens , un type intéressant de greffier .	0
3397	Je n' aime pas les manuels scolaires , je préfère les dessins animés .	1
764	J' utilise le verre , sauf le PVC .	0
5198	J' adore les carottes , mais pas les lardons .	1
4201	J' aime les lunettes plus que les boucles d' oreille .	1
5786	J' aime les animaux de compagnie , et plus particulièrement les chausettes .	0
211	J' apprécie les jeux de société , et plus particulièrement la techno .	0
883	J' aime les huskies , un type intéressant de lapin .	0
1712	J' aime les gardiens , un type intéressant de bureau .	0
4000	J' aime les colliers , sauf les lunettes .	0
4444	J' aime les gardiens plus que les usines .	1
171	J' aime les boucles d' oreille , sauf les chausettes .	0
473	Il fait confiance à son odorat , et plus particulièrement les rumeurs .	0
1932	J' aime les bijoux , et aussi les chausettes .	1
2052	J' apprécie les meubles , et aussi les tables .	0
1383	J' adore la dinde , un type intéressant de huîtres .	0
5062	J' apprécie le Merlot , mais pas l' eau .	1
4916	J' adore les arbres , mais pas la pelouse .	1
4222	J' aime les chats plus que les méduses .	1
