ID	Sentence	Labels
579	J' aime les essais , et plus particulièrement les peintures .	0
998	J' aime les avions , un type intéressant d' enduro .	0
3006	Je n' aime pas l' eau , je préfère le Cabernet Sauvignon .	1
70	J' utilise le PVC , et plus particulièrement le verre .	0
2272	J' aime les films , et aussi les thrillers .	0
3001	Je n' aime pas le Cabernet Sauvignon , je préfère le coca cola .	1
2219	J' aime les lardons , et aussi les carottes .	1
1514	J' aime les chiens , un type intéressant d' animal de compagnie .	1
1726	J' ai rencontré les biologistes , un type intéressant de scientifique .	1
1959	J' aime les arbustes , et aussi les chênes .	1
3485	Je n' aime pas les biologistes , je préfère les gardiens .	1
2000	J' utilise le verre , et aussi le polyester .	1
5692	J' aime les hamsters , et plus particulièrement les merles .	0
2678	Je n' aime pas les perrouquets , je préfère les bobtails .	1
3615	J' aime les cochons plus que les merles .	1
1911	J' aime les chemises , et aussi les lunettes .	1
2432	J' adore le poisson , sauf le bacon .	0
2406	J' aime les ours , et aussi les hamsters .	1
5423	Il fait confiance à son sens du toucher , mais pas les reconstructions .	1
236	J' adore les pommes , et plus particulièrement le jambon .	0
1645	J' aime les manuels scolaires , un type intéressant de peinture .	0
395	J' aime les chats , sauf les beagles .	0
3457	Je n' aime pas les gardiens , je préfère les usines .	1
1138	J' utilise le plastique , un type intéressant de PVC .	0
254	J' adore le porc , et plus particulièrement le bacon .	1
867	J' apprécie le Cabernet Sauvignon , sauf la sprite .	0
5665	J' aime les chats , et plus particulièrement les perrouquets .	0
507	Il fait confiance aux suppositions , et plus particulièrement son sens du goût .	0
446	J' aime les ours , et plus particulièrement les hamsters .	0
3126	Je n' aime pas le poulet , je préfère les huîtres .	1
3994	J' aime les colliers , sauf les sacs à main .	0
247	J' adore le prosciutto , et plus particulièrement les pommes .	0
3245	Je n' aime pas les bagues , je préfère les chaussures .	1
2582	J' aime les gardiens , et aussi les restaurants .	1
2877	Je n' aime pas les arbustes , je préfère les pins .	1
565	J' aime les manuels scolaires , et plus particulièrement les dessins animés .	0
2976	Je n' aime pas le vin , je préfère la sprite .	1
5478	Je peux comprendre la logique , mais pas la tristesse .	1
59	J' utilise le coton , et plus particulièrement le vinyle .	0
46	J' utilise le nylon , et plus particulièrement le coton .	0
3909	J' apprécie la bière plus que le Chianti .	1
5354	J' aime les animaux de compagnie , mais pas les baleines .	1
4869	J' aime les chaussures , mais pas les chemises .	1
4243	J' aime les ours , sauf les chiens .	0
1222	J' apprécie le Chianti , un type intéressant de bière .	0
1564	Il fait confiance à son odorat , un type intéressant de reconstruction .	0
457	Il fait confiance à sa vision , et plus particulièrement ses sens .	0
182	J' apprécie la musique , et plus particulièrement les sports .	0
2315	J' aime les jeux de société , et aussi les documentaires .	1
2641	J' ai rencontré les physiciens , et aussi les concierges .	1
2822	Je n' aime pas les chausettes , je préfère les boucles d' oreille .	1
434	J' aime les animaux de compagnie , et plus particulièrement les lapins .	1
3371	Il n' aime pas l' amour , il préfère les émotions .	0
2312	J' aime les manuels scolaires , et aussi les documentaires .	1
1633	Je peux comprendre les calculs , un type intéressant de tristesse .	0
2339	J' aime les colliers , et aussi les lunettes .	1
4587	Je peux comprendre la logique , sauf l' amour .	0
293	J' adore les crabes , et plus particulièrement le boeuf .	0
157	J' apprécie la bière , et plus particulièrement le Chianti .	0
3899	J' apprécie le Chianti plus que le coca cola .	1
5290	J' aime les documentaires , mais pas les manuels scolaires .	1
684	J' ai rencontré les scientifiques , et plus particulièrement les astronomes .	1
2342	J' aime les chaussures , et aussi les colliers .	1
18	J' aime les pins , et plus particulièrement les animaux .	0
460	Il fait confiance à sa vision , et plus particulièrement les rapports .	0
3275	Je n' aime pas les lapins , je préfère les ours .	1
2484	Je peux comprendre les calculs , et aussi la peur .	1
4491	J' aime les scientifiques plus que les astronomes .	0
4860	J' aime les navaires , mais pas les Kawasakis .	1
2859	Je n' aime pas la pelouse , je préfère les sapins .	1
149	J' apprécie le coca cola , et plus particulièrement le Chianti .	0
4567	Je peux comprendre les calculs , sauf la joie .	0
4528	Il fait confiance à son odorat , sauf les rapports .	0
1295	J' apprécie la musique , sauf le jazz .	1
5159	J' adore le porc , mais pas le poisson .	1
5557	J' aime les écoles , mais pas les gardiens .	1
68	J' utilise le PVC , et plus particulièrement le coton .	0
1316	J' adore le porc , un type intéressant de prosciutto .	0
4064	J' aime le veau plus que le saumon .	1
1051	J' aime les jupes , un type intéressant de verre .	0
2825	Je n' aime pas les animaux de compagnie , je préfère les jupes .	1
3947	J' apprécie le rock plus que les bijoux .	1
5628	J' aime les chiens , et plus particulièrement les perrouquets .	0
3140	Je n' aime pas le veau , je préfère le caviar .	1
4068	J' aime les produits de la mer plus que la dinde .	1
4701	J' ai rencontré les scientifiques , sauf les gardiens .	0
3381	Il n' aime pas la tristesse , il préfère les émotions .	0
2884	Je n' aime pas le coton , je préfère le polyester .	1
5228	J' aime les enduros , sauf les trains .	0
314	J' adore le boeuf , et plus particulièrement le caviar .	0
3695	J' aime les boucles d' oreille plus que les pantalons .	1
3078	Je n' aime pas les pommes , je préfère le prosciutto .	1
1373	J' adore le boeuf , un type intéressant de crabes .	0
4742	J' aime les chiens , mais pas les huskies .	1
2850	Je n' aime pas les bouleaux , je préfère les arbres .	0
5821	J' aime les chênes , et plus particulièrement les buissons .	0
3206	Je n' aime pas les écharpes , je préfère les bracelets .	1
1682	J' aime les greffiers , un type intéressant de travailleur .	1
1895	J' aime les Kawasakis , et aussi les motos .	0
1907	J' aime les vêtements , et aussi les animaux de compagnie .	1
3556	J' aime les chiens plus que les bobtails .	0
785	J' apprécie les tables , sauf les couverts .	0
2574	J' aime les serveurs , et aussi les écoles .	1
2001	J' utilise le plastique , et aussi le verre .	1
5162	J' adore le porc , mais pas le brocoli .	1
3272	Je n' aime pas les giraffes , je préfère les lapins .	1
3868	J' apprécie les lits plus que le papier peint .	1
3543	J' aime les hamsters plus que les huskies .	1
3238	Je n' aime pas les sacs à main , je préfère les bagues .	1
4880	J' aime les boucles d' oreille , mais pas les chemises .	1
4706	J' ai rencontré les greffiers , sauf les généticiens .	0
1237	J' apprécie la musique , un type intéressant de rock .	0
2688	Je n' aime pas les perrouquets , je préfère les bouledogues .	1
729	J' utilise le coton , sauf le polyester .	0
2335	J' aime les colliers , et aussi les bijoux .	0
4237	J' aime les ours plus que les chiens .	1
512	Je peux comprendre la sagesse , et plus particulièrement la joie .	0
2350	J' adore les pommes , sauf le prosciutto .	0
4193	J' aime les chaussures plus que les colliers .	1
768	J' apprécie les chaises , sauf les couverts .	0
5149	J' apprécie les aliments , mais pas le blues .	1
3330	Il ne fait pas confiance aux reconstructions , il préfère son sens du toucher .	1
1096	J' adore les pins , un type intéressant de buisson .	0
3000	Je n' aime pas la bière , je préfère le Chianti .	1
2657	Je n' aime pas les huskies , je préfère les chats .	1
4775	J' aime les chats , mais pas les beagles .	1
1631	Je peux comprendre la logique , un type intéressant de tristesse .	0
2262	J' aime les produits de la mer , et aussi le caviar .	0
2189	J' aime le poisson , et aussi le prosciutto .	1
2124	J' apprécie les sports , et aussi le rock .	1
2091	J' apprécie la bière , et aussi le Merlot .	1
5650	J' aime les perrouquets , et plus particulièrement les bouledogues .	0
3654	J' aime les enduros plus que les motos .	0
4982	J' aime les motos , sauf les Suzukis .	0
2393	J' aime les lapins , et aussi les animaux de compagnie .	0
2205	J' aime le brocoli , et aussi le bacon .	1
1808	J' aime les beagles , et aussi les chiens .	0
3843	J' apprécie les meubles plus que les tables .	0
332	J' aime les westerns , et plus particulièrement les films .	0
935	J' aime les canards , un type intéressant de hamster .	0
5641	J' aime les bobtails , et plus particulièrement les lapins .	0
1059	J' adore les arbres , un type intéressant de chênes .	0
3277	Je n' aime pas les lapins , je préfère les méduses .	1
5666	J' aime les perrouquets , et plus particulièrement les oiseaux .	0
976	J' aime les Harley-Davidson , un type intéressant d' avion .	0
1308	J' adore le porc , un type intéressant de pomme .	0
5462	Je peux comprendre la sagesse , mais pas l' amour .	1
633	J' ai rencontré les serveurs , et plus particulièrement les bureaux .	0
913	J' aime les beagles , un type intéressant de perrouquet .	0
1410	J' aime les films , un type intéressant de jeu de société .	0
4129	J' aime les films plus que les westerns .	0
3260	Je n' aime pas les animaux de compagnie , je préfère les baleines .	1
5142	J' apprécie le blues , mais pas les sports .	1
1997	J' utilise le coton , et aussi le polyester .	1
4679	J' aime les bureaux , sauf les gardiens .	0
2536	J' aime les romans , et aussi les livres .	0
5146	J' apprécie le blues , mais pas les jeux de société .	1
4267	J' aime les baleines plus que les hamsters .	1
794	J' apprécie les tables , sauf le parquet .	0
386	J' aime les sacs à main , et plus particulièrement les boucles d' oreille .	0
5569	J' aime les bureaux , mais pas les professeurs .	1
1629	Je peux comprendre la stupidité , un type intéressant de tristesse .	0
3778	J' utilise le plastique plus que le bois .	1
5257	J' aime les thrillers , mais pas les manuels scolaires .	1
4041	J' aime le porc plus que les lardons .	0
1271	J' apprécie la techno , un type intéressant d' aliments .	0
1313	J' adore le prosciutto , un type intéressant de poisson .	0
3338	Il ne fait pas confiance aux rapports , il préfère son sens du goût .	1
4151	J' aime les chats , sauf les ours .	0
5719	J' aime les motos , et plus particulièrement les trains .	0
4983	J' utilise le nylon , mais pas le verre .	1
2369	J' aime les animaux de compagnie , et aussi les giraffes .	1
2403	J' aime les hamsters , et aussi les animaux de compagnie .	0
2050	J' apprécie les couverts , et aussi les tables .	1
2752	Je n' aime pas les Harley-Davidson , je préfère les trains .	1
3037	Je n' aime pas les sports , je préfère la techno .	1
5069	J' apprécie la bière , mais pas le Merlot .	1
1114	J' utilise le nylon , un type intéressant de bois .	0
985	J' aime les Suzukis , un type intéressant de train .	0
4626	J' aime la musique , sauf les romans .	0
4932	J' adore les animaux , mais pas les bouleaux .	1
531	Je peux comprendre la peur , et plus particulièrement la stupidité .	0
506	Il fait confiance à son sens du goût , et plus particulièrement les suppositions .	0
3568	J' aime les chiens plus que les bouledogues .	0
2408	J' aime les méduses , et aussi les hamsters .	1
503	Il fait confiance aux rapports , et plus particulièrement son sens du goût .	0
712	J' aime les lapins , sauf les beagles .	0
2638	J' ai rencontré les serveurs , et aussi les physiciens .	1
5816	J' aime les arbres , et plus particulièrement les chênes .	1
2030	J' utilise le coton , et aussi le PVC .	1
2861	Je n' aime pas les arbres , je préfère les sapins .	0
4756	J' aime les chiens , mais pas les bobtails .	1
3012	Je n' aime pas le rock , je préfère les sports .	1
1593	Je peux comprendre les émotions , un type intéressant de sagesse .	0
2470	Je peux comprendre la logique , et aussi la joie .	1
123	J' apprécie le vin , et plus particulièrement le coca cola .	0
2652	J' adore les pommes , sauf les lardons .	0
1272	J' apprécie les aliments , un type intéressant de techno .	0
1861	J' aime les Harley-Davidson , et aussi les motos .	0
854	J' apprécie le vin , sauf le Chianti .	1
4006	J' aime le porc plus que le poisson .	1
4993	J' utilise le coton , mais pas le vinyle .	1
1780	J' aime les huskies , et aussi les perrouquets .	1
2669	Je n' aime pas les lapins , je préfère les huskies .	1
2699	Je n' aime pas les beagles , je préfère les lapins .	1
3070	Je n' aime pas le porc , je préfère les carottes .	1
1842	J' aime les oiseaux , et aussi les merles .	0
5421	Il fait confiance à son sens du toucher , mais pas les rapports .	1
766	J' utilise le cuir , sauf le PVC .	0
5348	J' aime les chats , mais pas les méduses .	1
5269	J' aime les films , mais pas les westerns .	1
704	J' adore les arbres , sauf les sapins .	1
5393	Il fait confiance à sa vision , mais pas les rumeurs .	1
5526	J' aime les greffiers , mais pas les usines .	1
1318	J' adore le brocoli , un type intéressant de prosciutto .	0
2598	J' aime les bureaux , et aussi les professeurs .	1
4501	J' aime les scientifiques plus que les physiciens .	0
1273	J' apprécie la techno , un type intéressant de collier .	0
548	Je peux comprendre la sagesse , et plus particulièrement la tristesse .	0
4067	J' aime la dinde plus que le saumon .	1
5609	J' ai rencontré les physiciens , mais pas les serveurs .	1
3499	Je n' aime pas les généticiens , je préfère les gardiens .	1
4664	J' aime les restaurants , sauf les serveurs .	0
4734	J' ai rencontré les concierges , sauf les physiciens .	0
5395	Il fait confiance à sa vision , mais pas ses sens .	0
2143	J' apprécie le jazz , et aussi les aliments .	1
749	J' utilise le vinyle , sauf le plastique .	0
3163	Je n' aime pas les thrillers , je préfère les jeux vidéo .	1
348	J' aime les comédies , et plus particulièrement les jeux vidéo .	0
131	J' apprécie le Merlot , et plus particulièrement la bière .	0
4449	J' aime les restaurants plus que les gardiens .	1
4841	J' aime les Suzukis , mais pas les navaires .	1
2880	Je n' aime pas le polyester , je préfère le plastique .	0
4688	J' aime les professeurs , sauf les bureaux .	0
1649	J' aime la musique , un type intéressant d' essai .	0
1650	J' aime les essais , un type intéressant de livre .	1
4683	J' aime les travailleurs , sauf les professeurs .	1
2167	J' adore le jambon , sauf le poisson .	0
4141	J' aime les comédies plus que les films .	0
2980	Je n' aime pas le vin , je préfère la bière .	1
677	J' ai rencontré les généticiens , et plus particulièrement les gardiens .	0
1846	J' aime les cochons , et aussi les merles .	1
4127	J' aime les essais plus que les westerns .	1
4054	J' aime les boucles d' oreille , sauf les lunettes .	0
2378	J' aime les baleines , et aussi les chats .	1
5368	J' aime les giraffes , mais pas les lapins .	1
2509	J' aime les manuels scolaires , et aussi les livres .	0
4707	J' ai rencontré les généticiens , sauf les scientifiques .	0
4560	Je peux comprendre la joie , sauf la stupidité .	0
2765	Je n' aime pas les trains , je préfère les Suzukis .	1
2819	Je n' aime pas les bijoux , je préfère les chausettes .	1
3074	Je n' aime pas le porc , je préfère le prosciutto .	0
3208	Je n' aime pas les bijoux , je préfère les écharpes .	1
1681	J' aime les usines , un type intéressant de greffier .	0
2970	Je n' aime pas le vin , je préfère le coca cola .	1
5304	J' aime les bracelets , mais pas les lunettes .	1
3933	J' aime les jeux de société , sauf les documentaires .	0
2565	J' aime les greffiers , et aussi les bureaux .	1
657	J' ai rencontré les biologistes , et plus particulièrement les greffiers .	0
4631	J' aime les romans , sauf les dessins animés .	0
4984	J' utilise le verre , mais pas le nylon .	1
5721	J' aime les avions , et plus particulièrement les Harley-Davidson .	0
2051	J' apprécie les tables , et aussi les meubles .	0
910	J' aime les chiens , un type intéressant de beagle .	0
2949	Je n' aime pas les meubles , je préfère les armoires .	0
2560	J' aime les restaurants , et aussi les greffiers .	1
1985	J' aime les pins , et aussi les animaux .	1
4194	J' aime les boucles d' oreille plus que les sacs à main .	1
2531	J' aime les essais , et aussi les peintures .	1
3171	Je n' aime pas les manuels scolaires , je préfère les westerns .	1
2297	J' aime les essais , et aussi les comédies .	1
4439	J' aime les restaurants plus que les serveurs .	1
1551	Il fait confiance à ses sens , un type intéressant de rapport .	0
4851	J' aime les navaires , mais pas les enduros .	1
1778	J' aime les hamsters , et aussi les huskies .	1
2329	J' aime les bijoux , et aussi les lunettes .	1
5563	J' aime les travailleurs , mais pas les professeurs .	1
5218	J' adore les crabes , mais pas le poulet .	1
4798	J' aime les chats , mais pas les canards .	1
5653	J' aime les beagles , et plus particulièrement les chats .	0
4773	J' aime les lapins , mais pas les bouledogues .	1
5580	J' ai rencontré les scientifiques , mais pas les gardiens .	1
751	J' utilise le vinyle , sauf le coton .	0
153	J' apprécie l' eau , et plus particulièrement le Chianti .	0
3830	J' apprécie les peintures plus que les chaises .	1
275	J' adore les produits de la mer , et plus particulièrement le poulet .	0
5321	J' aime les sacs à main , mais pas les boucles d' oreille .	1
3452	Je n' aime pas les restaurants , je préfère les serveurs .	1
3307	Il ne fait pas confiance à ses sens , il préfère les reconstructions .	1
202	J' apprécie le jazz , et plus particulièrement les bijoux .	0
584	J' aime la musique , et plus particulièrement les romans .	0
2041	J' apprécie les peintures , et aussi les chaises .	1
1557	Il fait confiance à ses sens , un type intéressant de supposition .	0
4431	J' aime les greffiers plus que les bureaux .	1
3129	Je n' aime pas les huîtres , je préfère le veau .	1
1404	J' aime les films , un type intéressant d' essai .	0
1437	J' aime les documentaires , un type intéressant d' essai .	0
2208	J' aime les pommes , et aussi le bacon .	1
4645	J' aime les greffiers , sauf les usines .	0
1398	J' apprécie la techno , sauf les bijoux .	0
1036	J' aime les animaux de compagnie , un type intéressant de chausette .	0
5359	J' aime les chiens , mais pas les ours .	1
3469	Je n' aime pas les professeurs , je préfère les travailleurs .	0
4244	J' aime les chiens , sauf les méduses .	0
1349	J' adore les produits de la mer , un type intéressant de saumon .	0
5226	J' adore les crabes , mais pas le boeuf .	1
2355	J' aime les bagues , et aussi les sacs à main .	1
5185	J' adore le bacon , mais pas les pommes .	1
972	J' aime les motos , un type intéressant de vélo .	0
1180	J' apprécie les lits , un type intéressant de couverts .	0
4377	J' aime la musique plus que les manuels scolaires .	1
5497	J' aime la musique , mais pas les essais .	1
1994	J' utilise le plastique , et aussi le polyester .	0
482	Il fait confiance à son odorat , et plus particulièrement les suppositions .	0
1962	J' aime la pelouse , et aussi les bouleaux .	1
5573	J' ai rencontré les scientifiques , mais pas les biologistes .	1
1001	J' aime les Kawasakis , un type intéressant de moto .	1
2002	J' utilise le polyester , et aussi le cuir .	1
106	J' apprécie les armoires , et plus particulièrement le parquet .	0
5532	J' aime les restaurants , mais pas les greffiers .	1
3549	J' aime les lapins plus que les huskies .	1
4920	J' adore les chênes , mais pas les buissons .	1
847	J' apprécie le Chardonnay , sauf la sprite .	0
3788	J' utilise le nylon plus que le bois .	1
2275	J' aime les manuels scolaires , et aussi les thrillers .	1
4518	Il fait confiance aux reconstructions , sauf sa vision .	0
4862	J' aime les Kawasakis , mais pas les vélos .	1
1727	J' ai rencontré les scientifiques , un type intéressant de biologiste .	0
3618	J' aime les moineaux plus que les chats .	1
4778	J' aime les beagles , mais pas les hamsters .	1
3749	J' aime les sapins plus que la pelouse .	1
3617	J' aime les chiens plus que les merles .	1
5732	J' aime les avions , et plus particulièrement les Suzukis .	0
3646	J' aime les Suzukis plus que les vélos .	1
5144	J' apprécie le blues , mais pas la musique .	0
1343	J' adore les pommes , un type intéressant de lardons .	0
4637	J' aime les manuels , sauf les livres .	0
4236	J' aime les chiens plus que les ours .	1
1183	J' apprécie les meubles , un type intéressant de lit .	0
5055	J' apprécie les lits , mais pas le parquet .	1
936	J' aime les hamsters , un type intéressant de canard .	0
5392	J' aime les avions , sauf les Kawasakis .	0
85	J' apprécie les chaises , et plus particulièrement le parquet .	0
3052	Je n' aime pas le blues , je préfère les aliments .	1
3207	J' adore le saumon , sauf le boeuf .	0
370	J' aime les bijoux , et plus particulièrement les lunettes .	0
47	J' utilise le coton , et plus particulièrement le nylon .	0
2882	Je n' aime pas le plastique , je préfère le bois .	1
3524	Je n' aime pas les physiciens , je préfère les concierges .	1
5598	J' ai rencontré les scientifiques , mais pas les astronomes .	1
1653	J' aime le cinéma , un type intéressant d' essai .	0
3544	J' aime les chiens plus que les hamsters .	1
1811	J' aime les hamsters , et aussi les beagles .	1
1446	J' aime les documentaires , un type intéressant de jeux vidéo .	0
1460	J' aime les bijoux , un type intéressant de lunettes .	0
1064	J' adore les chênes , un type intéressant de buisson .	0
2979	J' aime les moineaux , sauf les chiens .	0
2885	Je n' aime pas le plastique , je préfère le coton .	1
1751	J' ai rencontré les scientifiques , un type intéressant d' astronome .	0
1357	J' adore le saumon , un type intéressant de boeuf .	0
4196	J' aime les boucles d' oreille plus que les bijoux .	0
4568	Je peux comprendre les émotions , sauf les calculs .	0
345	J' aime les manuels scolaires , et plus particulièrement les comédies .	0
3480	Je n' aime pas les scientifiques , je préfère les biologistes .	0
4406	J' aime les romans plus que les dessins animés .	1
1284	J' apprécie le blues , un type intéressant d' aliments .	0
4474	J' aime les scientifiques plus que les gardiens .	1
4390	J' aime les essais plus que la musique .	1
3158	Je n' aime pas les manuels scolaires , je préfère les thrillers .	1
2322	J' aime les bijoux , et aussi les bracelets .	0
3848	J' apprécie les tables plus que le parquet .	1
2035	J' apprécie les chaises , et aussi les couverts .	1
1928	J' aime les animaux de compagnie , et aussi les chausettes .	1
199	J' apprécie les jeux de société , et plus particulièrement le jazz .	0
2085	J' apprécie l' eau , et aussi le Merlot .	1
2929	Je n' aime pas les meubles , je préfère les peintures .	1
3311	Il ne fait pas confiance à son odorat , il préfère les rumeurs .	1
1095	J' adore les animaux , un type intéressant de pin .	0
2782	Je n' aime pas les Kawasakis , je préfère les vélos .	1
2566	J' aime les bureaux , et aussi les greffiers .	1
828	J' apprécie le vin , sauf le coca cola .	0
1354	J' adore le saumon , un type intéressant de dinde .	0
4266	J' aime les hamsters plus que les baleines .	1
2790	Je n' aime pas les animaux de compagnie , je préfère les chemises .	1
5648	J' aime les hamsters , et plus particulièrement les bouledogues .	0
1472	J' aime les colliers , un type intéressant de lunettes .	0
2938	Je n' aime pas les tables , je préfère les meubles .	0
5174	J' adore le brocoli , mais pas le prosciutto .	1
1647	J' aime les livres , un type intéressant de peinture .	0
3273	Je n' aime pas les lapins , je préfère les animaux de compagnie .	0
64	J' utilise le PVC , et plus particulièrement le bois .	0
1020	J' aime les vêtements , un type intéressant de verre .	0
5681	J' aime les canards , et plus particulièrement les hamsters .	0
3594	J' aime les cochons plus que les perrouquets .	1
3335	Il ne fait pas confiance à son sens du goût , il préfère ses sens .	0
4721	J' ai rencontré les astronomes , sauf les gardiens .	0
1322	J' adore le prosciutto , un type intéressant de carottes .	0
4544	Il fait confiance à son sens du goût , sauf les rumeurs .	0
2427	Il fait confiance aux rumeurs , et aussi son odorat .	1
235	J' adore le jambon , et plus particulièrement les pommes .	0
2541	J' aime les dessins animés , et aussi les romans .	1
430	J' aime les beagles , sauf les chiens .	0
3433	Je n' aime pas les greffiers , je préfère les usines .	1
2552	J' aime les manuels , et aussi les peintures .	1
5659	J' aime les beagles , et plus particulièrement les perrouquets .	0
4890	J' aime les pantalons , mais pas les boucles d' oreille .	1
1746	J' ai rencontré les généticiens , un type intéressant de concierge .	0
1891	J' aime les enduros , et aussi les avions .	1
5828	J' aime la pelouse , et plus particulièrement les bouleaux .	0
760	J' utilise le plastique , sauf le PVC .	1
3687	J' aime les animaux de compagnie plus que les pantalons .	1
5809	J' aime les chemises , sauf les boucles d' oreille .	0
4850	J' aime les enduros , mais pas les navaires .	1
2234	J' aime la dinde , et aussi le saumon .	1
5422	Il fait confiance aux rapports , mais pas son sens du toucher .	1
4840	J' aime les motos , mais pas les Kawasakis .	1
4010	J' aime le porc plus que le brocoli .	1
5192	J' adore le porc , mais pas les lardons .	1
2348	J' aime les boucles d' oreille , et aussi les écharpes .	1
3590	J' aime les perrouquets plus que les hamsters .	1
5119	J' apprécie la musique , mais pas les bijoux .	1
4467	J' aime les scientifiques plus que les biologistes .	0
3195	Je n' aime pas les documentaires , je préfère les jeux de société .	1
443	J' aime les hamsters , et plus particulièrement les animaux de compagnie .	0
3430	Je n' aime pas les dessins animés , je préfère les manuels .	1
5591	J' ai rencontré les gardiens , mais pas les généticiens .	1
2431	Il fait confiance aux rapports , et aussi son odorat .	1
4060	J' aime le saumon plus que les produits de la mer .	0
300	J' adore le veau , et plus particulièrement les huîtres .	0
337	J' aime les jeux de société , et plus particulièrement les westerns .	0
3998	J' aime les colliers , sauf les écharpes .	0
570	J' aime les livres , et plus particulièrement les peintures .	0
3147	J' adore le saumon , sauf les produits de la mer .	0
4001	J' aime les lunettes , sauf les colliers .	0
2991	Je n' aime pas le Chianti , je préfère le coca cola .	1
1287	J' apprécie les bijoux , un type intéressant de blues .	0
3447	Je n' aime pas les serveurs , je préfère les usines .	1
1105	J' utilise le polyester , un type intéressant de coton .	0
3740	J' aime les animaux plus que les bouleaux .	1
4504	J' aime les physiciens plus que les gardiens .	1
4154	J' aime les essais plus que les documentaires .	1
3644	J' aime les Suzukis plus que les motos .	0
5108	J' apprécie le rock , mais pas la musique .	0
5518	J' aime les manuels , mais pas les livres .	0
4514	Il fait confiance à sa vision , sauf les rapports .	0
5324	J' aime les boucles d' oreille , mais pas les écharpes .	1
659	J' ai rencontré les biologistes , et plus particulièrement les scientifiques .	0
451	J' aime les chiens , sauf les beagles .	1
5212	J' adore le saumon , mais pas la dinde .	1
3356	Il n' aime pas les calculs , il préfère la joie .	1
3883	J' apprécie le Merlot plus que la bière .	1
761	J' utilise le PVC , sauf le coton .	0
99	J' apprécie les couverts , et plus particulièrement les armoires .	0
2278	J' aime les jeux de société , et aussi les thrillers .	1
2749	Je n' aime pas les Harley-Davidson , je préfère les vélos .	1
5126	J' apprécie le jazz , mais pas les aliments .	1
4879	J' aime les chemises , mais pas les boucles d' oreille .	1
613	J' ai rencontré les travailleurs , et plus particulièrement les usines .	0
1331	J' adore le bacon , un type intéressant de pommes .	0
3890	J' apprécie le Chardonnay plus que l' eau .	1
4162	J' aime les documentaires plus que les jeux vidéo .	1
2116	J' apprécie le vin , et aussi le Cabernet Sauvignon .	0
2913	Je n' aime pas le bois , je préfère le PVC .	1
5514	J' aime les romans , mais pas les peintures .	1
296	J' adore le poulet , et plus particulièrement les huîtres .	0
5654	J' aime les chats , et plus particulièrement les beagles .	0
2425	Il fait confiance à ses sens , et aussi les suppositions .	1
5813	J' aime les chênes , et plus particulièrement la pelouse .	0
2505	Je peux comprendre la tristesse , et aussi les calculs .	1
142	J' aime les chausettes , sauf les bijoux .	0
1725	J' ai rencontré les greffiers , un type intéressant de biologiste .	0
1263	J' apprécie le rock , sauf les jeux de société .	0
2580	J' aime les gardiens , et aussi les travailleurs .	0
1005	J' aime les Kawasakis , un type intéressant de train .	0
5139	J' apprécie les aliments , mais pas la techno .	1
3003	Je n' aime pas le Cabernet Sauvignon , je préfère le vin .	0
